time, voltage, celcious, Error, Derivative of Err, Integral of Error, time on 
57,2.178242,25.602539,3.397461,0,148.684082,1000
58,2.173407,25.749769,3.250231,0,150.487854,1000
59,2.174212,25.725231,3.274769,0,152.212845,1000
60,2.17663,25.651615,3.348385,0,153.969177,1000
61,2.169377,25.872461,3.127539,0,155.635071,1000
62,2.179853,25.553463,3.446537,0,157.332886,1000
63,2.174212,25.725231,3.274769,0,159.086609,1000
64,2.172601,25.774307,3.225693,0,160.71347,1000
65,2.177436,25.627077,3.372923,0,162.37265,1000
66,2.172601,25.774307,3.225693,0,164.015228,1000
67,2.181465,25.504387,3.495613,0,165.702133,1000
68,2.182271,25.479849,3.520151,0,167.517929,1000
69,2.17663,25.651615,3.348385,0,169.242676,1000
70,2.175824,25.676155,3.323845,0,170.853012,1000
71,2.179853,25.553463,3.446537,0,172.495819,1000
72,2.180659,25.528925,3.471075,0,174.195068,1000
73,2.183883,25.430771,3.569229,0,175.93808,1000
74,2.171795,25.798845,3.201155,0,177.530045,1000
75,2.172601,25.774307,3.225693,0,178.936035,1000
76,2.171795,25.798845,3.201155,0,180.327972,1000
77,2.170183,25.847921,3.152079,0,181.669556,1000
78,2.178242,25.602539,3.397461,0,183.094879,1000
79,2.171795,25.798845,3.201155,0,184.530243,1000
80,2.16696,25.946075,3.053925,0,185.781204,1000
81,2.178242,25.602539,3.397461,0,187.116837,1000
82,2.166154,25.970613,3.029387,0,188.426956,1000
83,2.171795,25.798845,3.201155,0,189.626801,1000
84,2.167766,25.921537,3.078463,0,190.838943,1000
85,2.166154,25.970613,3.029387,0,191.953934,1000
86,2.167766,25.921537,3.078463,0,193.057785,1000
87,2.166154,25.970613,3.029387,0,194.150589,1000
88,2.170989,25.823383,3.176617,0,195.281052,1000
89,2.171795,25.798845,3.201155,0,196.485245,1000
90,2.175018,25.700693,3.299307,0,197.738113,1000
91,2.170183,25.847921,3.152079,0,198.954163,1000
92,2.170989,25.823383,3.176617,0,200.097336,1000
93,2.175018,25.700693,3.299307,0,201.301941,1000
94,2.166154,25.970613,3.029387,0,202.421631,1000
95,2.16293,26.068768,2.931232,0,203.347931,1000
96,2.16293,26.068768,2.931232,0,204.21637,1000
97,2.16293,26.068768,2.931232,0,205.076126,1000
98,2.164542,26.01969,2.98031,0,205.951569,1000
99,2.160513,26.142382,2.857618,0,206.78183,1000
100,2.159707,26.16692,2.83308,0,207.530914,1000
101,2.168571,25.896999,3.103001,0,208.393982,1000
102,2.165348,25.995152,3.004848,0,209.333435,1000
103,2.156483,26.265079,2.734921,0,210.081299,1000
104,2.163736,26.044228,2.955772,0,210.797394,1000
105,2.157289,26.240541,2.759459,0,211.518463,1000
106,2.158095,26.216003,2.783997,0,212.147293,1000
107,2.165348,25.995152,3.004848,0,212.891296,1000
108,2.161319,26.117844,2.882156,0,213.676453,1000
109,2.157289,26.240541,2.759459,0,214.332275,1000
110,2.163736,26.044228,2.955772,0,215.018005,1000
111,2.158901,26.191458,2.808542,0,215.721161,1000
112,2.155678,26.289618,2.710382,0,216.295822,1000
113,2.159707,26.16692,2.83308,0,216.876877,1000
114,2.154066,26.338696,2.661304,0,217.427826,1000
115,2.162125,26.093306,2.906694,0,218.009705,1000
116,2.154872,26.314157,2.685843,0,218.597916,1000
117,2.154872,26.314157,2.685843,0,219.070923,1000
118,2.162125,26.093306,2.906694,0,219.648514,1000
119,2.162125,26.093306,2.906694,0,220.329651,1000
120,2.158901,26.191458,2.808542,0,220.955399,1000
121,2.154872,26.314157,2.685843,0,221.465561,1000
122,2.158901,26.191458,2.808542,0,221.970627,1000
123,2.158901,26.191458,2.808542,0,222.531387,1000
124,2.160513,26.142382,2.857618,0,223.110825,1000
125,2.155678,26.289618,2.710382,0,223.63588,1000
126,2.154872,26.314157,2.685843,0,224.070648,1000
127,2.158901,26.191458,2.808542,0,224.549667,1000
128,2.14359,26.657692,2.342308,0,224.853836,1000
129,2.152454,26.387772,2.612228,0,225.057785,1000
130,2.152454,26.387772,2.612228,0,225.393311,1000
131,2.14359,26.657692,2.342308,0,225.591873,1000
132,2.146813,26.55954,2.44046,0,225.70343,1000
133,2.140366,26.755846,2.244154,0,225.765274,1000
134,2.14359,26.657692,2.342308,0,225.777924,1000
135,2.145201,26.608616,2.391384,0,225.863327,1000
136,2.144396,26.633154,2.366846,0,225.960022,1000
137,2.152454,26.387772,2.612228,0,226.165054,1000
138,2.146007,26.584078,2.415922,0,226.392334,1000
139,2.141172,26.731308,2.268692,0,226.447296,1000
140,2.14359,26.657692,2.342308,0,226.465271,1000
141,2.150037,26.461386,2.538614,0,226.616669,1000
142,2.144396,26.633154,2.366846,0,226.778702,1000
143,2.133919,26.952152,2.047848,0,226.696198,1000
144,2.13956,26.780384,2.219616,0,226.541626,1000
145,2.133919,26.952152,2.047848,0,226.388596,1000
146,2.141978,26.70677,2.29323,0,226.273544,1000
147,2.134725,26.927614,2.072386,0,226.171799,1000
148,2.137949,26.82946,2.17054,0,226.01033,1000
149,2.135531,26.903076,2.096924,0,225.862625,1000
150,2.144396,26.633154,2.366846,0,225.813568,1000
151,2.138755,26.804922,2.195078,0,225.813583,1000
152,2.135531,26.903076,2.096924,0,225.679993,1000
153,2.133919,26.952152,2.047848,0,225.474854,1000
154,2.136337,26.878536,2.121464,0,225.28392,1000
155,2.134725,26.927614,2.072386,0,225.10704,1000
156,2.133919,26.952152,2.047848,0,224.895493,1000
157,2.133919,26.952152,2.047848,0,224.67392,1000
158,2.135531,26.903076,2.096924,0,224.478851,1000
159,2.138755,26.804922,2.195078,0,224.358597,1000
160,2.131502,27.025766,1.974234,0,224.178818,1000
161,2.122637,27.295694,1.704306,0,223.757904,1000
162,2.127473,27.148458,1.851542,0,223.280472,1000
163,2.124249,27.246618,1.753382,0,222.832108,1000
164,2.136337,26.878536,2.121464,0,222.521835,1000
165,2.133114,26.97669,2.02331,0,222.348282,1000
166,2.122637,27.295694,1.704306,0,221.969986,1000
167,2.12989,27.074842,1.925158,0,221.546875,1000
168,2.127473,27.148458,1.851542,0,221.200882,1000
169,2.125861,27.197542,1.802458,0,220.797607,1000
170,2.124249,27.246618,1.753382,0,220.349777,1000
171,2.118608,27.418386,1.581614,0,219.797104,1000
172,2.128278,27.12392,1.87608,0,219.310699,1000
173,2.121026,27.344772,1.655228,0,218.865601,1000
174,2.121026,27.344772,1.655228,0,218.315628,1000
175,2.128278,27.12392,1.87608,0,217.880478,1000
176,2.124249,27.246618,1.753382,0,217.49826,1000
177,2.125861,27.197542,1.802458,0,217.08342,1000
178,2.12989,27.074842,1.925158,0,216.757767,1000
179,2.117802,27.442924,1.557076,0,216.313904,1000
180,2.118608,27.418386,1.581614,0,215.704422,1000
181,2.114579,27.541079,1.458921,0,215.052444,1000
182,2.125055,27.22208,1.77792,0,214.504166,1000
183,2.123443,27.271156,1.728844,0,214.094986,1000
184,2.112161,27.614693,1.385307,0,213.495544,1000
185,2.122637,27.295694,1.704306,0,212.889938,1000
186,2.108938,27.712847,1.287153,0,212.241806,1000
187,2.125861,27.197542,1.802458,0,211.648743,1000
188,2.113773,27.565617,1.434383,0,211.134491,1000
189,2.115385,27.516541,1.483459,0,210.467484,1000
190,2.114579,27.541079,1.458921,0,209.81929,1000
191,2.113773,27.565617,1.434383,0,209.15329,1000
192,2.113773,27.565617,1.434383,0,208.481796,1000
193,2.110549,27.663769,1.336231,0,207.768433,1000
194,2.113773,27.565617,1.434383,0,207.06221,1000
195,2.11619,27.492001,1.507999,0,206.448074,1000
196,2.104908,27.835537,1.164463,0,205.706467,1000
197,2.110549,27.663769,1.336231,0,204.887253,1000
198,2.101685,27.933691,1.066309,0,204.027634,1000
199,2.105714,27.810999,1.189001,0,203.103745,1000
200,2.110549,27.663769,1.336231,0,202.322708,1000
201,2.110549,27.663769,1.336231,0,201.622345,1000
202,2.104908,27.835537,1.164463,0,200.843964,1000
203,2.10652,27.786461,1.213539,0,200.012634,1000
204,2.098462,28.031843,0.968157,0,199.092453,1000
205,2.092015,28.228157,0.771843,0,197.96283,1000
206,2.099267,28.007305,0.992695,0,196.856644,1000
207,2.101685,27.933691,1.066309,0,195.907272,1000
208,2.10652,27.786461,1.213539,0,195.076721,1000
209,2.099267,28.007305,0.992695,0,194.218048,1000
210,2.095238,28.129997,0.870003,0,193.197906,1000
211,2.098462,28.031843,0.968157,0,192.175827,1000
212,2.099267,28.007305,0.992695,0,191.224686,1000
213,2.095238,28.129997,0.870003,0,190.234482,1000
214,2.104103,27.860075,1.139925,0,189.327042,1000
215,2.090403,28.277233,0.722767,0,188.355804,1000
216,2.093626,28.179081,0.820919,0,187.236374,1000
217,2.100073,27.982767,1.017233,0,186.273911,1000
218,2.094432,28.154543,0.845457,0,185.333206,1000
219,2.088791,28.326309,0.673691,0,184.231842,1000
220,2.094432,28.154543,0.845457,0,183.141495,1000
221,2.088791,28.326309,0.673691,0,182.062057,1000
222,2.094432,28.154543,0.845457,0,180.993408,1000
223,2.09282,28.203619,0.796381,0,179.996185,1000
224,2.089597,28.301771,0.698229,0,178.93605,1000
225,2.090403,28.277233,0.722767,0,177.850082,1000
226,2.096044,28.105459,0.894541,0,176.872147,1000
227,2.086374,28.399925,0.600075,0,175.843262,1000
228,2.087985,28.350849,0.649151,0,174.703201,1000
229,2.086374,28.399925,0.600075,0,173.574539,1000
230,2.08315,28.498077,0.501923,0,172.384277,1000
231,2.09282,28.203619,0.796381,0,171.303101,1000
232,2.079121,28.62077,0.37923,0,170.171997,984.072388
233,2.079927,28.596231,0.403769,0,168.857864,998.446289
234,2.087985,28.350849,0.649151,0,167.690475,1000
235,2.085568,28.424463,0.575537,0,166.619797,1000
236,2.087179,28.375387,0.624613,0,165.547684,1000
237,2.087179,28.375387,0.624613,0,164.510574,1000
238,2.084762,28.449001,0.550999,0,163.447388,1000
239,2.081538,28.547155,0.452845,0,162.309814,1000
240,2.075897,28.718922,0.281078,0,161.050003,869.062683
241,2.077509,28.669846,0.330154,0,159.742065,903.091797
242,2.072674,28.817076,0.182924,0,158.398621,779.933899
243,2.075897,28.718922,0.281078,0,157.044312,853.039917
244,2.071868,28.841614,0.158386,0,155.691406,749.474609
245,2.081538,28.547155,0.452845,0,154.437057,980.023926
246,2.081538,28.547155,0.452845,0,153.341003,975.639709
247,2.069451,28.915228,0.084772,0,152.073715,676.112549
248,2.071868,28.841614,0.158386,0,150.67334,729.402344
249,2.078315,28.645308,0.354692,0,149.420593,881.43634
250,2.078315,28.645308,0.354692,0,148.277527,876.864075
251,2.063004,29.111534,-0.111534,0,146.915115,498.433167
252,2.066227,29.013382,-0.013382,0,145.38414,570.830994
253,2.067033,28.988844,0.011156,0,143.929199,584.641663
254,2.070256,28.89069,0.10931,0,142.54953,657.64624
255,2.078315,28.645308,0.354692,0,141.353714,849.168823
256,2.069451,28.915228,0.084772,0,140.157715,628.448547
257,2.067033,28.988844,0.011156,0,138.803619,564.139343
258,2.066227,29.013382,-0.013382,0,137.414474,538.952332
259,2.063004,29.111534,-0.111534,0,135.9785,454.686707
260,2.068645,28.939768,0.060232,0,134.593323,586.559021
261,2.063004,29.111534,-0.111534,0,133.222,443.660706
262,2.067033,28.988844,0.011156,0,131.840103,536.285278
263,2.075092,28.743462,0.256538,0,130.654221,727.847595
264,2.063004,29.111534,-0.111534,0,129.419449,428.4505
265,2.057363,29.28331,-0.28331,0,127.92981,285.071289
266,2.062198,29.13608,-0.13608,0,126.442917,396.907837
267,2.062198,29.13608,-0.13608,0,125.04377,391.311249
268,2.071868,28.841614,0.158386,0,123.804375,621.926514
269,2.057363,29.28331,-0.28331,0,122.504494,263.370026
270,2.054139,29.381464,-0.381464,0,120.950386,178.630341
271,2.062198,29.13608,-0.13608,0,119.484695,369.074951
272,2.062198,29.13608,-0.13608,0,118.155136,363.756714
273,2.062198,29.13608,-0.13608,0,116.838867,358.491638
274,2.056557,29.307848,-0.307848,0,115.450737,215.524567
275,2.05011,29.504154,-0.504154,0,113.894295,52.253815
276,2.050916,29.479616,-0.479616,0,112.268387,65.380615
277,2.054945,29.356924,-0.356924,0,110.731613,157.387207
278,2.050916,29.479616,-0.479616,0,109.210205,53.147888
279,2.055751,29.332386,-0.332386,0,107.716164,164.955841
280,2.062198,29.13608,-0.13608,0,106.407112,316.764618
281,2.053333,29.406002,-0.406002,0,105.074707,95.497192
282,2.05011,29.504154,-0.504154,0,103.573433,10.970367
283,2.058168,29.258772,-0.258772,0,102.160049,201.622681
284,2.05011,29.504154,-0.504154,0,100.760803,0
285,2.054139,29.381464,-0.381464,0,99.314812,92.088043
286,2.044469,29.675922,-0.675922,0,97.798256,0
287,2.046886,29.602308,-0.602308,0,96.187553,0
288,2.055751,29.332386,-0.332386,0,94.763008,113.143219
289,2.046886,29.602308,-0.602308,0,93.352707,0
290,2.046081,29.626846,-0.626846,0,91.810745,0
291,2.054945,29.356924,-0.356924,0,90.405678,76.083466
292,2.049304,29.528692,-0.528692,0,89.06324,0
293,2.043663,29.70046,-0.70046,0,87.564178,0
294,2.048498,29.55323,-0.55323,0,86.067963,0
295,2.042857,29.724998,-0.724998,0,84.574562,0
296,2.054139,29.381464,-0.381464,0,83.181122,27.553284
297,2.04044,29.798615,-0.798615,0,81.765167,0
298,2.042857,29.724998,-0.724998,0,80.193321,0
299,2.058974,29.234234,-0.234234,0,78.916573,128.279205
300,2.046081,29.626846,-0.626846,0,77.701172,0
301,2.042857,29.724998,-0.724998,0,76.255005,0
302,2.04044,29.798615,-0.798615,0,74.738266,0
303,2.052527,29.43054,-0.43054,0,73.382454,0
304,2.049304,29.528692,-0.528692,0,72.173813,0
305,2.033993,29.994921,-0.994921,0,70.697884,0
306,2.038022,29.872229,-0.872229,0,69.066673,0
307,2.037216,29.896767,-0.896767,0,67.500351,0
308,2.042857,29.724998,-0.724998,0,66.022575,0
309,2.037216,29.896767,-0.896767,0,64.559578,0
310,2.038022,29.872229,-0.872229,0,63.03833,0
311,2.038022,29.872229,-0.872229,0,61.544437,0
312,2.030769,30.093073,-1.093073,0,59.956169,0
313,2.041245,29.774076,-0.774076,0,58.432369,0
314,2.04044,29.798615,-0.798615,0,57.069565,0
315,2.039634,29.823153,-0.823153,0,55.696095,0
316,2.037216,29.896767,-0.896767,0,54.287773,0
317,2.041245,29.774076,-0.774076,0,52.917828,0
318,2.041245,29.774076,-0.774076,0,51.622314,0
319,2.037216,29.896767,-0.896767,0,50.279022,0
320,2.033993,29.994921,-0.994921,0,48.839848,0
321,2.037216,29.896767,-0.896767,0,47.415066,0
322,2.047692,29.57777,-0.57777,0,46.211018,0
323,2.033993,29.994921,-0.994921,0,44.970425,0
324,2.032381,30.043997,-1.043997,0,43.511456,0
325,2.033993,29.994921,-0.994921,0,42.067078,0
326,2.031575,30.068535,-1.068535,0,40.624996,0
327,2.038828,29.847691,-0.847691,0,39.270218,0
328,2.038828,29.847691,-0.847691,0,38.038303,0
329,2.032381,30.043997,-1.043997,0,36.721535,0
330,2.034799,29.970383,-0.970383,0,35.357201,0
331,2.028352,30.166695,-1.166695,0,33.945774,0
332,2.030769,30.093073,-1.093073,0,32.487732,0
333,2.032381,30.043997,-1.043997,0,31.105005,0
334,2.032381,30.043997,-1.043997,0,29.760399,0
335,2.042857,29.724998,-0.724998,0,28.587141,0
336,2.032381,30.043997,-1.043997,0,27.425617,0
337,2.030769,30.093073,-1.093073,0,26.093512,0
338,2.030769,30.093073,-1.093073,0,24.750435,0
339,2.041245,29.774076,-0.774076,0,23.578691,0
340,2.027546,30.191235,-1.191235,0,22.370075,0
341,2.027546,30.191235,-1.191235,0,20.967052,0
342,2.027546,30.191235,-1.191235,0,19.57806,0
343,2.031575,30.068535,-1.068535,0,18.263695,0
344,2.024322,30.289387,-1.289387,0,16.913887,0
345,2.030769,30.093073,-1.093073,0,15.565431,0
346,2.029157,30.142157,-1.142157,0,14.303338,0
347,2.03641,29.921305,-0.921305,0,13.138891,0
348,2.041245,29.774076,-0.774076,0,12.168289,0
349,2.029157,30.142157,-1.142157,0,11.098071,0
350,2.033187,30.019459,-1.019459,0,9.91709,0
351,2.03641,29.921305,-0.921305,0,8.857242,0
352,2.039634,29.823153,-0.823153,0,7.905163,0
353,2.03641,29.921305,-0.921305,0,6.962605,0
354,2.029963,30.117619,-1.117619,0,5.883712,0
355,2.028352,30.166695,-1.166695,0,4.694139,0
356,2.037216,29.896767,-0.896767,0,3.625785,0
357,2.031575,30.068535,-1.068535,0,2.616703,0
358,2.028352,30.166695,-1.166695,0,1.484097,0
359,2.027546,30.191235,-1.191235,0,0.302081,0
360,2.03641,29.921305,-0.921305,0,-0.746647,0
361,2.030769,30.093073,-1.093073,0,-1.736297,0
362,2.027546,30.191235,-1.191235,0,-2.849666,0
363,2.027546,30.191235,-1.191235,0,-4.000492,0
364,2.027546,30.191235,-1.191235,0,-5.13981,0
365,2.042051,29.749537,-0.749537,0,-6.049093,0
366,2.021099,30.387541,-1.387541,0,-7.046456,0
367,2.025128,30.264849,-1.264849,0,-8.288923,0
368,2.027546,30.191235,-1.191235,0,-9.421795,0
369,2.02674,30.215773,-1.215773,0,-10.519046,0
370,2.030769,30.093073,-1.093073,0,-11.556734,0
371,2.031575,30.068535,-1.068535,0,-12.511163,0
372,2.027546,30.191235,-1.191235,0,-13.504637,0
373,2.030769,30.093073,-1.093073,0,-14.500322,0
374,2.044469,29.675922,-0.675922,0,-15.230972,0
375,2.030769,30.093073,-1.093073,0,-15.954316,0
376,2.034799,29.970383,-0.970383,0,-16.816183,0
377,2.031575,30.068535,-1.068535,0,-17.657286,0
378,2.045275,29.651384,-0.651384,0,-18.332073,0
379,2.035604,29.945843,-0.945843,0,-18.939381,0
380,2.030769,30.093073,-1.093073,0,-19.759251,0
381,2.039634,29.823153,-0.823153,0,-20.510189,0
382,2.030769,30.093073,-1.093073,0,-21.253618,0
383,2.030769,30.093073,-1.093073,0,-22.123224,0
384,2.024322,30.289387,-1.289387,0,-23.081308,0
385,2.032381,30.043997,-1.043997,0,-24.005522,0
386,2.029157,30.142157,-1.142157,0,-24.847612,0
387,2.041245,29.774076,-0.774076,0,-25.547672,0
388,2.027546,30.191235,-1.191235,0,-26.265024,0
389,2.029963,30.117619,-1.117619,0,-27.145256,0
390,2.025934,30.240311,-1.240311,0,-28.040979,0
391,2.042857,29.724998,-0.724998,0,-28.733398,0
392,2.03641,29.921305,-0.921305,0,-29.260984,0
393,2.030769,30.093073,-1.093073,0,-29.965492,0
394,2.024322,30.289387,-1.289387,0,-30.845156,0
395,2.042857,29.724998,-0.724998,0,-31.533825,0
396,2.021905,30.363001,-1.363001,0,-32.252045,0
397,2.033187,30.019459,-1.019459,0,-33.108845,0
398,2.029157,30.142157,-1.142157,0,-33.847755,0
399,2.027546,30.191235,-1.191235,0,-34.664307,0
400,2.035604,29.945843,-0.945843,0,-35.375519,0
401,2.039634,29.823153,-0.823153,0,-35.897419,0
402,2.029963,30.117619,-1.117619,0,-36.499126,0
403,2.027546,30.191235,-1.191235,0,-37.27702,0
404,2.028352,30.166695,-1.166695,0,-38.071426,0
405,2.028352,30.166695,-1.166695,0,-38.845741,0
406,2.030769,30.093073,-1.093073,0,-39.575867,0
407,2.031575,30.068535,-1.068535,0,-40.250103,0
408,2.030769,30.093073,-1.093073,0,-40.917599,0
409,2.030769,30.093073,-1.093073,0,-41.590569,0
410,2.033993,29.994921,-0.994921,0,-42.208221,0
411,2.045275,29.651384,-0.651384,0,-42.601059,0
412,2.034799,29.970383,-0.970383,0,-42.977821,0
413,2.025128,30.264849,-1.264849,0,-43.654484,0
414,2.032381,30.043997,-1.043997,0,-44.360817,0
415,2.031575,30.068535,-1.068535,0,-44.962914,0
416,2.037216,29.896767,-0.896767,0,-45.486111,0
417,2.03641,29.921305,-0.921305,0,-45.931194,0
418,2.039634,29.823153,-0.823153,0,-46.335388,0
419,2.030769,30.093073,-1.093073,0,-46.820568,0
420,2.034799,29.970383,-0.970383,0,-47.373772,0
421,2.034799,29.970383,-0.970383,0,-47.860714,0
422,2.037216,29.896767,-0.896767,0,-48.306347,0
423,2.042051,29.749537,-0.749537,0,-48.638203,0
424,2.044469,29.675922,-0.675922,0,-48.857426,0
425,2.033993,29.994921,-0.994921,0,-49.195919,0
426,2.031575,30.068535,-1.068535,0,-49.725368,0
427,2.046081,29.626846,-0.626846,0,-50.067329,0
428,2.031575,30.068535,-1.068535,0,-50.405869,0
429,2.031575,30.068535,-1.068535,0,-50.95966,0
430,2.030769,30.093073,-1.093073,0,-51.520058,0
431,2.046081,29.626846,-0.626846,0,-51.856216,0
432,2.045275,29.651384,-0.651384,0,-51.970379,0
433,2.033993,29.994921,-0.994921,0,-52.265598,0
434,2.037216,29.896767,-0.896767,0,-52.679329,0
435,2.04044,29.798615,-0.798615,0,-52.991749,0
436,2.049304,29.528692,-0.528692,0,-53.118851,0
437,2.049304,29.528692,-0.528692,0,-53.111069,0
438,2.045275,29.651384,-0.651384,0,-53.164097,0
439,2.042857,29.724998,-0.724998,0,-53.313766,0
440,2.038022,29.872229,-0.872229,0,-53.571259,0
441,2.045275,29.651384,-0.651384,0,-53.789734,0
442,2.041245,29.774076,-0.774076,0,-53.957439,0
443,2.049304,29.528692,-0.528692,0,-54.062737,0
444,2.045275,29.651384,-0.651384,0,-54.106247,0
445,2.049304,29.528692,-0.528692,0,-54.149323,0
446,2.037216,29.896767,-0.896767,0,-54.313435,0
447,2.045275,29.651384,-0.651384,0,-54.536636,0
448,2.049304,29.528692,-0.528692,0,-54.575409,0
449,2.049304,29.528692,-0.528692,0,-54.553062,0
450,2.043663,29.70046,-0.70046,0,-54.615963,0
451,2.052527,29.43054,-0.43054,0,-54.62965,0
452,2.038022,29.872229,-0.872229,0,-54.728226,0
453,2.04044,29.798615,-0.798615,0,-55.008011,0
454,2.049304,29.528692,-0.528692,0,-55.114948,0
455,2.042051,29.749537,-0.749537,0,-55.196522,0
456,2.038828,29.847691,-0.847691,0,-55.435184,0
457,2.04044,29.798615,-0.798615,0,-55.695755,0
458,2.042857,29.724998,-0.724998,0,-55.892986,0
459,2.042857,29.724998,-0.724998,0,-56.051804,0
460,2.04044,29.798615,-0.798615,0,-56.245476,0
461,2.049304,29.528692,-0.528692,0,-56.340038,0
462,2.05011,29.504154,-0.504154,0,-56.287895,0
463,2.049304,29.528692,-0.528692,0,-56.236275,0
464,2.043663,29.70046,-0.70046,0,-56.282345,0
465,2.054139,29.381464,-0.381464,0,-56.255074,0
466,2.048498,29.55323,-0.55323,0,-56.155197,0
467,2.045275,29.651384,-0.651384,0,-56.18993,0
468,2.055751,29.332386,-0.332386,0,-56.114998,0
469,2.043663,29.70046,-0.70046,0,-56.065105,0
470,2.046886,29.602308,-0.602308,0,-56.149326,0
471,2.062198,29.13608,-0.13608,0,-55.953335,0
472,2.057363,29.28331,-0.28331,0,-55.601398,0
473,2.047692,29.57777,-0.57777,0,-55.471619,0
474,2.055751,29.332386,-0.332386,0,-55.367432,0
475,2.054139,29.381464,-0.381464,0,-55.167114,0
476,2.058168,29.258772,-0.258772,0,-54.932362,0
477,2.046886,29.602308,-0.602308,0,-54.809273,0
478,2.043663,29.70046,-0.70046,0,-54.906048,0
479,2.061392,29.160618,-0.160618,0,-54.783222,0
480,2.058974,29.234234,-0.234234,0,-54.430843,0
481,2.054139,29.381464,-0.381464,0,-54.191307,0
482,2.04044,29.798615,-0.798615,0,-54.233532,0
483,2.058168,29.258772,-0.258772,0,-54.214603,0
484,2.050916,29.479616,-0.479616,0,-54.03796,0
485,2.05011,29.504154,-0.504154,0,-53.984547,0
486,2.062198,29.13608,-0.13608,0,-53.76162,0
487,2.060586,29.185158,-0.185158,0,-53.383015,0
488,2.060586,29.185158,-0.185158,0,-53.03249,0
489,2.055751,29.332386,-0.332386,0,-52.758347,0
490,2.062198,29.13608,-0.13608,0,-52.462654,0
491,2.05011,29.504154,-0.504154,0,-52.254944,0
492,2.060586,29.185158,-0.185158,0,-52.073605,0
493,2.061392,29.160618,-0.160618,0,-51.724026,0
494,2.055751,29.332386,-0.332386,0,-51.450825,0
495,2.061392,29.160618,-0.160618,0,-51.180355,0
496,2.058168,29.258772,-0.258772,0,-50.876148,0
497,2.062198,29.13608,-0.13608,0,-50.56284,0
498,2.05011,29.504154,-0.504154,0,-50.37413,0
499,2.053333,29.406002,-0.406002,0,-50.320915,0
500,2.062198,29.13608,-0.13608,0,-50.086037,0
501,2.066227,29.013382,-0.013382,0,-49.659161,0
502,2.054139,29.381464,-0.381464,0,-49.358017,0
503,2.05978,29.209696,-0.209696,0,-49.157059,0
504,2.057363,29.28331,-0.28331,0,-48.909527,0
505,2.062198,29.13608,-0.13608,0,-48.628029,0
