time, voltage, celcious, Error, Derivative of Err, Integral of Error, time on 
89 , 2.084762 , 28.449001 , 0.550999, 0.000000, 40.634510, 522.067993
90 , 2.083956 , 28.473539 , 0.526461, 0.000000, 41.173241, 503.515015
91 , 2.092820 , 28.203619 , 0.796381, 0.000000, 41.834663, 720.774109
92 , 2.075897 , 28.718922 , 0.281078, 0.000000, 42.373394, 309.609467
93 , 2.075897 , 28.718922 , 0.281078, 0.000000, 42.654472, 310.171631
94 , 2.075092 , 28.743462 , 0.256538, 0.000000, 42.923279, 291.077271
95 , 2.075897 , 28.718922 , 0.281078, 0.000000, 43.192085, 311.246826
96 , 2.077509 , 28.669846 , 0.330154, 0.000000, 43.497704, 351.118958
97 , 2.075897 , 28.718922 , 0.281078, 0.000000, 43.803322, 312.469299
98 , 2.079927 , 28.596231 , 0.403769, 0.000000, 44.145744, 411.306335
99 , 2.077509 , 28.669846 , 0.330154, 0.000000, 44.512707, 353.148956
100 , 2.076703 , 28.694384 , 0.305616, 0.000000, 44.830593, 334.154297
101 , 2.079927 , 28.596231 , 0.403769, 0.000000, 45.185287, 413.385406
102 , 2.084762 , 28.449001 , 0.550999, 0.000000, 45.662670, 532.124268
103 , 2.075092 , 28.743462 , 0.256538, 0.000000, 46.066437, 297.363586
104 , 2.079927 , 28.596231 , 0.403769, 0.000000, 46.396591, 415.808014
105 , 2.072674 , 28.817076 , 0.182924, 0.000000, 46.689938, 239.719299
106 , 2.075897 , 28.718922 , 0.281078, 0.000000, 46.921940, 318.706543
107 , 2.077509 , 28.669846 , 0.330154, 0.000000, 47.227554, 358.578644
108 , 2.082344 , 28.522615 , 0.477385, 0.000000, 47.631325, 477.170288
109 , 2.075897 , 28.718922 , 0.281078, 0.000000, 48.010555, 320.883789
110 , 2.075897 , 28.718922 , 0.281078, 0.000000, 48.291634, 321.445923
111 , 2.072674 , 28.817076 , 0.182924, 0.000000, 48.523636, 243.386688
112 , 2.079121 , 28.620770 , 0.379230, 0.000000, 48.804714, 400.993835
113 , 2.078315 , 28.645308 , 0.354692, 0.000000, 49.171677, 382.097321
114 , 2.081538 , 28.547155 , 0.452845, 0.000000, 49.575447, 461.426575
115 , 2.072674 , 28.817076 , 0.182924, 0.000000, 49.893333, 246.126083
116 , 2.067839 , 28.964306 , 0.035694, 0.000000, 50.002644, 128.560577
117 , 2.078315 , 28.645308 , 0.354692, 0.000000, 50.197838, 384.149658
118 , 2.084762 , 28.449001 , 0.550999, 0.000000, 50.650684, 542.100342
119 , 2.081538 , 28.547155 , 0.452845, 0.000000, 51.152607, 464.580902
120 , 2.080733 , 28.571693 , 0.428307, 0.000000, 51.593182, 445.831635
121 , 2.077509 , 28.669846 , 0.330154, 0.000000, 51.972412, 368.068359
122 , 2.083956 , 28.473539 , 0.526461, 0.000000, 52.400719, 525.969971
123 , 2.083956 , 28.473539 , 0.526461, 0.000000, 52.927177, 527.022888
124 , 2.075897 , 28.718922 , 0.281078, 0.000000, 53.330948, 331.524567
125 , 2.069451 , 28.915228 , 0.084772, 0.000000, 53.513874, 174.845428
126 , 2.077509 , 28.669846 , 0.330154, 0.000000, 53.721336, 371.566223
127 , 2.067839 , 28.964306 , 0.035694, 0.000000, 53.904259, 136.363815
128 , 2.085568 , 28.424463 , 0.575537, 0.000000, 54.209873, 568.849121
129 , 2.079927 , 28.596231 , 0.403769, 0.000000, 54.699524, 432.413879
130 , 2.081538 , 28.547155 , 0.452845, 0.000000, 55.127831, 472.531372
131 , 2.079927 , 28.596231 , 0.403769, 0.000000, 55.556137, 434.127106
132 , 2.075092 , 28.743462 , 0.256538, 0.000000, 55.886292, 317.003296
133 , 2.079121 , 28.620770 , 0.379230, 0.000000, 56.204178, 415.792755
134 , 2.069451 , 28.915228 , 0.084772, 0.000000, 56.436180, 180.690048
135 , 2.071062 , 28.866152 , 0.133848, 0.000000, 56.545490, 220.169525
136 , 2.071062 , 28.866152 , 0.133848, 0.000000, 56.679337, 220.437225
137 , 2.087985 , 28.350849 , 0.649151, 0.000000, 57.070835, 633.462341
138 , 2.076703 , 28.694384 , 0.305616, 0.000000, 57.548218, 359.589539
139 , 2.083956 , 28.473539 , 0.526461, 0.000000, 57.964256, 537.097046
140 , 2.072674 , 28.817076 , 0.182924, 0.000000, 58.318947, 262.977295
141 , 2.070256 , 28.890690 , 0.109310, 0.000000, 58.465065, 204.378250
142 , 2.075897 , 28.718922 , 0.281078, 0.000000, 58.660259, 342.183197
143 , 2.074286 , 28.768000 , 0.232000, 0.000000, 58.916798, 303.433868
144 , 2.071062 , 28.866152 , 0.133848, 0.000000, 59.099724, 225.278000
145 , 2.072674 , 28.817076 , 0.182924, 0.000000, 59.258110, 264.855652
146 , 2.080733 , 28.571693 , 0.428307, 0.000000, 59.563725, 461.772705
147 , 2.078315 , 28.645308 , 0.354692, 0.000000, 59.955223, 403.664429
148 , 2.072674 , 28.817076 , 0.182924, 0.000000, 60.224030, 266.787476
149 , 2.072674 , 28.817076 , 0.182924, 0.000000, 60.406952, 267.153320
150 , 2.074286 , 28.768000 , 0.232000, 0.000000, 60.614414, 306.829102
151 , 2.079927 , 28.596231 , 0.403769, 0.000000, 60.932297, 444.879425
152 , 2.078315 , 28.645308 , 0.354692, 0.000000, 61.311527, 406.377014
153 , 2.071062 , 28.866152 , 0.133848, 0.000000, 61.555798, 230.190155
154 , 2.079927 , 28.596231 , 0.403769, 0.000000, 61.824608, 446.664063
155 , 2.069451 , 28.915228 , 0.084772, 0.000000, 62.068878, 191.955444
156 , 2.074286 , 28.768000 , 0.232000, 0.000000, 62.227264, 310.054810
157 , 2.069451 , 28.915228 , 0.084772, 0.000000, 62.385651, 192.588989
158 , 2.066227 , 29.013382 , -0.013382, 0.000000, 62.421345, 114.137123
159 , 2.070256 , 28.890690 , 0.109310, 0.000000, 62.469307, 212.386734
160 , 2.080733 , 28.571693 , 0.428307, 0.000000, 62.738113, 468.121490
161 , 2.072674 , 28.817076 , 0.182924, 0.000000, 63.043728, 272.426880
162 , 2.071868 , 28.841614 , 0.158386, 0.000000, 63.214382, 253.137756
163 , 2.075092 , 28.743462 , 0.256538, 0.000000, 63.421844, 332.074402
164 , 2.069451 , 28.915228 , 0.084772, 0.000000, 63.592499, 195.002686
165 , 2.066227 , 29.013382 , -0.013382, 0.000000, 63.628193, 116.550819
166 , 2.078315 , 28.645308 , 0.354692, 0.000000, 63.798847, 411.351654
167 , 2.078315 , 28.645308 , 0.354692, 0.000000, 64.153542, 412.061035
168 , 2.078315 , 28.645308 , 0.354692, 0.000000, 64.508232, 412.770447
169 , 2.070256 , 28.890690 , 0.109310, 0.000000, 64.740234, 216.928589
170 , 2.076703 , 28.694384 , 0.305616, 0.000000, 64.947701, 374.388489
171 , 2.075092 , 28.743462 , 0.256538, 0.000000, 65.228775, 335.688263
172 , 2.069451 , 28.915228 , 0.084772, 0.000000, 65.399429, 198.616547
173 , 2.074286 , 28.768000 , 0.232000, 0.000000, 65.557816, 316.715912
174 , 2.067033 , 28.988844 , 0.011156, 0.000000, 65.679398, 140.283661
175 , 2.075092 , 28.743462 , 0.256538, 0.000000, 65.813248, 336.857208
176 , 2.077509 , 28.669846 , 0.330154, 0.000000, 66.106598, 396.336731
177 , 2.075092 , 28.743462 , 0.256538, 0.000000, 66.399948, 338.030609
178 , 2.066227 , 29.013382 , -0.013382, 0.000000, 66.521530, 122.337494
179 , 2.077509 , 28.669846 , 0.330154, 0.000000, 66.679916, 397.483368
180 , 2.071062 , 28.866152 , 0.133848, 0.000000, 66.911919, 240.902390
181 , 2.073480 , 28.792538 , 0.207462, 0.000000, 67.082573, 300.135010
182 , 2.077509 , 28.669846 , 0.330154, 0.000000, 67.351379, 398.826294
183 , 2.074286 , 28.768000 , 0.232000, 0.000000, 67.632454, 320.865173
184 , 2.075897 , 28.718922 , 0.281078, 0.000000, 67.888992, 360.640656
185 , 2.071868 , 28.841614 , 0.158386, 0.000000, 68.108727, 262.926453
186 , 2.076703 , 28.694384 , 0.305616, 0.000000, 68.340729, 381.174561
187 , 2.067033 , 28.988844 , 0.011156, 0.000000, 68.499115, 145.923096
188 , 2.067033 , 28.988844 , 0.011156, 0.000000, 68.510269, 145.945404
189 , 2.069451 , 28.915228 , 0.084772, 0.000000, 68.558235, 204.934158
190 , 2.063810 , 29.086996 , -0.086996, 0.000000, 68.557121, 67.517380
191 , 2.066227 , 29.013382 , -0.013382, 0.000000, 68.506935, 126.308304
192 , 2.074286 , 28.768000 , 0.232000, 0.000000, 68.616241, 322.832764
193 , 2.076703 , 28.694384 , 0.305616, 0.000000, 68.885048, 382.263184
194 , 2.069451 , 28.915228 , 0.084772, 0.000000, 69.080246, 205.978180
195 , 2.063004 , 29.111534 , -0.111534, 0.000000, 69.066864, 48.906433
196 , 2.075092 , 28.743462 , 0.256538, 0.000000, 69.139366, 343.509460
197 , 2.067839 , 28.964306 , 0.035694, 0.000000, 69.285484, 167.126266
198 , 2.063004 , 29.111534 , -0.111534, 0.000000, 69.247566, 49.267838
199 , 2.071062 , 28.866152 , 0.133848, 0.000000, 69.258720, 245.595993
200 , 2.075092 , 28.743462 , 0.256538, 0.000000, 69.453911, 344.138550
201 , 2.075092 , 28.743462 , 0.256538, 0.000000, 69.710449, 344.651611
202 , 2.078315 , 28.645308 , 0.354692, 0.000000, 70.016068, 423.786102
203 , 2.071062 , 28.866152 , 0.133848, 0.000000, 70.260338, 247.599228
204 , 2.069451 , 28.915228 , 0.084772, 0.000000, 70.369644, 208.556976
205 , 2.072674 , 28.817076 , 0.182924, 0.000000, 70.503494, 287.346405
206 , 2.078315 , 28.645308 , 0.354692, 0.000000, 70.772301, 425.298584
207 , 2.077509 , 28.669846 , 0.330154, 0.000000, 71.114723, 406.352966
208 , 2.063810 , 29.086996 , -0.086996, 0.000000, 71.236305, 72.875748
209 , 2.068645 , 28.939768 , 0.060232, 0.000000, 71.222923, 190.631577
210 , 2.067839 , 28.964306 , 0.035694, 0.000000, 71.270889, 171.097076
211 , 2.069451 , 28.915228 , 0.084772, 0.000000, 71.331123, 210.479935
212 , 2.070256 , 28.890690 , 0.109310, 0.000000, 71.428162, 230.304443
213 , 2.074286 , 28.768000 , 0.232000, 0.000000, 71.598816, 328.797913
214 , 2.070256 , 28.890690 , 0.109310, 0.000000, 71.769470, 230.987061
215 , 2.066227 , 29.013382 , -0.013382, 0.000000, 71.817436, 132.929306
216 , 2.071062 , 28.866152 , 0.133848, 0.000000, 71.877670, 250.833893
217 , 2.066227 , 29.013382 , -0.013382, 0.000000, 71.937904, 133.170242
218 , 2.069451 , 28.915228 , 0.084772, 0.000000, 71.973602, 211.764893
219 , 2.075092 , 28.743462 , 0.256538, 0.000000, 72.144257, 349.519226
220 , 2.066227 , 29.013382 , -0.013382, 0.000000, 72.265839, 133.826111
221 , 2.069451 , 28.915228 , 0.084772, 0.000000, 72.301537, 212.420761
222 , 2.070256 , 28.890690 , 0.109310, 0.000000, 72.398575, 232.245270
223 , 2.066227 , 29.013382 , -0.013382, 0.000000, 72.446541, 134.187515
224 , 2.069451 , 28.915228 , 0.084772, 0.000000, 72.482239, 212.782166
225 , 2.070256 , 28.890690 , 0.109310, 0.000000, 72.579277, 232.606674
226 , 2.067033 , 28.988844 , 0.011156, 0.000000, 72.639511, 154.203888
227 , 2.078315 , 28.645308 , 0.354692, 0.000000, 72.822433, 429.398834
228 , 2.077509 , 28.669846 , 0.330154, 0.000000, 73.164856, 410.453247
229 , 2.073480 , 28.792538 , 0.207462, 0.000000, 73.433662, 312.837158
230 , 2.069451 , 28.915228 , 0.084772, 0.000000, 73.579781, 214.977249
231 , 2.067839 , 28.964306 , 0.035694, 0.000000, 73.640015, 175.835327
232 , 2.070256 , 28.890690 , 0.109310, 0.000000, 73.712517, 234.873154
233 , 2.063810 , 29.086996 , -0.086996, 0.000000, 73.723671, 77.850479
234 , 2.063004 , 29.111534 , -0.111534, 0.000000, 73.624405, 58.021515
235 , 2.075092 , 28.743462 , 0.256538, 0.000000, 73.696907, 352.624512
236 , 2.080733 , 28.571693 , 0.428307, 0.000000, 74.039330, 490.723938
237 , 2.078315 , 28.645308 , 0.354692, 0.000000, 74.430832, 432.615631
238 , 2.067033 , 28.988844 , 0.011156, 0.000000, 74.613754, 158.152374
239 , 2.066227 , 29.013382 , -0.013382, 0.000000, 74.612640, 138.519714
240 , 2.066227 , 29.013382 , -0.013382, 0.000000, 74.599258, 138.492950
241 , 2.063810 , 29.086996 , -0.086996, 0.000000, 74.549072, 79.501282
242 , 2.073480 , 28.792538 , 0.207462, 0.000000, 74.609306, 315.188477
243 , 2.069451 , 28.915228 , 0.084772, 0.000000, 74.755424, 217.328537
244 , 2.063004 , 29.111534 , -0.111534, 0.000000, 74.742043, 60.256790
245 , 2.078315 , 28.645308 , 0.354692, 0.000000, 74.863625, 433.481201
246 , 2.070256 , 28.890690 , 0.109310, 0.000000, 75.095627, 237.639374
247 , 2.071868 , 28.841614 , 0.158386, 0.000000, 75.229477, 277.167938
248 , 2.067839 , 28.964306 , 0.035694, 0.000000, 75.326515, 179.208328
249 , 2.063004 , 29.111534 , -0.111534, 0.000000, 75.288597, 61.349899
250 , 2.064615 , 29.062458 , -0.062458, 0.000000, 75.201599, 100.436768
251 , 2.063810 , 29.086996 , -0.086996, 0.000000, 75.126869, 80.656876
252 , 2.075092 , 28.743462 , 0.256538, 0.000000, 75.211639, 355.653992
253 , 2.078315 , 28.645308 , 0.354692, 0.000000, 75.517258, 434.788483
254 , 2.071062 , 28.866152 , 0.133848, 0.000000, 75.761528, 258.601624
255 , 2.063004 , 29.111534 , -0.111534, 0.000000, 75.772682, 62.318069
256 , 2.071868 , 28.841614 , 0.158386, 0.000000, 75.796112, 278.301208
257 , 2.078315 , 28.645308 , 0.354692, 0.000000, 76.052650, 435.859253
258 , 2.072674 , 28.817076 , 0.182924, 0.000000, 76.321457, 298.982330
259 , 2.067033 , 28.988844 , 0.011156, 0.000000, 76.418495, 161.761856
260 , 2.063004 , 29.111534 , -0.111534, 0.000000, 76.368309, 63.509323
261 , 2.066227 , 29.013382 , -0.013382, 0.000000, 76.305847, 141.906128
262 , 2.065421 , 29.037920 , -0.037920, 0.000000, 76.280197, 122.224396
263 , 2.067033 , 28.988844 , 0.011156, 0.000000, 76.266815, 161.458496
264 , 2.081538 , 28.547155 , 0.452845, 0.000000, 76.498817, 515.273315
265 , 2.070256 , 28.890690 , 0.109310, 0.000000, 76.779892, 241.007904
266 , 2.063004 , 29.111534 , -0.111534, 0.000000, 76.778778, 64.330261
267 , 2.066227 , 29.013382 , -0.013382, 0.000000, 76.716324, 142.727081
268 , 2.071062 , 28.866152 , 0.133848, 0.000000, 76.776558, 260.631653
269 , 2.064615 , 29.062458 , -0.062458, 0.000000, 76.812256, 103.658081
270 , 2.068645 , 28.939768 , 0.060232, 0.000000, 76.811142, 201.808014
271 , 2.074286 , 28.768000 , 0.232000, 0.000000, 76.957260, 339.514801
272 , 2.066227 , 29.013382 , -0.013382, 0.000000, 77.066566, 143.427567
273 , 2.063004 , 29.111534 , -0.111534, 0.000000, 77.004105, 64.780914
274 , 2.069451 , 28.915228 , 0.084772, 0.000000, 76.990723, 221.799133
275 , 2.063004 , 29.111534 , -0.111534, 0.000000, 76.977341, 64.727386
276 , 2.078315 , 28.645308 , 0.354692, 0.000000, 77.098923, 437.951813
277 , 2.067839 , 28.964306 , 0.035694, 0.000000, 77.294113, 183.143524
278 , 2.075092 , 28.743462 , 0.256538, 0.000000, 77.440231, 360.111176
279 , 2.063004 , 29.111534 , -0.111534, 0.000000, 77.512733, 65.798172
280 , 2.074286 , 28.768000 , 0.232000, 0.000000, 77.572968, 340.746216
281 , 2.069451 , 28.915228 , 0.084772, 0.000000, 77.731354, 223.280396
282 , 2.078315 , 28.645308 , 0.354692, 0.000000, 77.951088, 439.656128
283 , 2.070256 , 28.890690 , 0.109310, 0.000000, 78.183090, 243.814301
284 , 2.056557 , 29.307848 , -0.307848, 0.000000, 78.083824, 0.000000
285 , 2.069451 , 28.915228 , 0.084772, 0.000000, 77.972290, 223.762268
286 , 2.068645 , 28.939768 , 0.060232, 0.000000, 78.044792, 204.275314
287 , 2.063004 , 29.111534 , -0.111534, 0.000000, 78.019142, 66.810989
288 , 2.063004 , 29.111534 , -0.111534, 0.000000, 77.907608, 66.587921
289 , 2.078315 , 28.645308 , 0.354692, 0.000000, 78.029190, 439.812347
290 , 2.075092 , 28.743462 , 0.256538, 0.000000, 78.334808, 361.900330
291 , 2.065421 , 29.037920 , -0.037920, 0.000000, 78.444115, 126.552231
292 , 2.064615 , 29.062458 , -0.062458, 0.000000, 78.393929, 106.821426
293 , 2.075092 , 28.743462 , 0.256538, 0.000000, 78.490967, 362.212646
294 , 2.075092 , 28.743462 , 0.256538, 0.000000, 78.747505, 362.725708
295 , 2.066227 , 29.013382 , -0.013382, 0.000000, 78.869080, 147.032593
296 , 2.066227 , 29.013382 , -0.013382, 0.000000, 78.855698, 147.005829
297 , 2.064615 , 29.062458 , -0.062458, 0.000000, 78.817780, 107.669128
298 , 2.069451 , 28.915228 , 0.084772, 0.000000, 78.828934, 225.475555
299 , 2.078315 , 28.645308 , 0.354692, 0.000000, 79.048668, 441.851318
300 , 2.071062 , 28.866152 , 0.133848, 0.000000, 79.292938, 265.664429
301 , 2.071062 , 28.866152 , 0.133848, 0.000000, 79.426788, 265.932129
302 , 2.071062 , 28.866152 , 0.133848, 0.000000, 79.560638, 266.199829
303 , 2.071868 , 28.841614 , 0.158386, 0.000000, 79.706757, 286.122498
304 , 2.075092 , 28.743462 , 0.256538, 0.000000, 79.914215, 365.059143
305 , 2.074286 , 28.768000 , 0.232000, 0.000000, 80.158485, 345.917236
306 , 2.075092 , 28.743462 , 0.256538, 0.000000, 80.402756, 366.036224
307 , 2.071062 , 28.866152 , 0.133848, 0.000000, 80.597946, 268.274445
308 , 2.075092 , 28.743462 , 0.256538, 0.000000, 80.793137, 366.816986
309 , 2.075092 , 28.743462 , 0.256538, 0.000000, 81.049675, 367.330078
310 , 2.069451 , 28.915228 , 0.084772, 0.000000, 81.220329, 230.258347
311 , 2.071062 , 28.866152 , 0.133848, 0.000000, 81.329636, 269.737823
312 , 2.075092 , 28.743462 , 0.256538, 0.000000, 81.524826, 368.280365
313 , 2.069451 , 28.915228 , 0.084772, 0.000000, 81.695480, 231.208649
314 , 2.076703 , 28.694384 , 0.305616, 0.000000, 81.890671, 408.274445
315 , 2.075092 , 28.743462 , 0.256538, 0.000000, 82.171745, 369.574219
316 , 2.067033 , 28.988844 , 0.011156, 0.000000, 82.305595, 173.536057
317 , 2.069451 , 28.915228 , 0.084772, 0.000000, 82.353561, 232.524811
318 , 2.066227 , 29.013382 , -0.013382, 0.000000, 82.389259, 154.072952
319 , 2.066227 , 29.013382 , -0.013382, 0.000000, 82.375877, 154.046188
320 , 2.069451 , 28.915228 , 0.084772, 0.000000, 82.411575, 232.640839
321 , 2.063004 , 29.111534 , -0.111534, 0.000000, 82.398193, 75.569092
322 , 2.069451 , 28.915228 , 0.084772, 0.000000, 82.384811, 232.587311
323 , 2.069451 , 28.915228 , 0.084772, 0.000000, 82.469582, 232.756851
324 , 2.069451 , 28.915228 , 0.084772, 0.000000, 82.554352, 232.926392
325 , 2.069451 , 28.915228 , 0.084772, 0.000000, 82.639122, 233.095932
326 , 2.063004 , 29.111534 , -0.111534, 0.000000, 82.625740, 76.024185
327 , 2.081538 , 28.547155 , 0.452845, 0.000000, 82.796394, 527.868469
328 , 2.071868 , 28.841614 , 0.158386, 0.000000, 83.102013, 292.913025
329 , 2.070256 , 28.890690 , 0.109310, 0.000000, 83.235863, 253.919846
330 , 2.072674 , 28.817076 , 0.182924, 0.000000, 83.381981, 313.103394
331 , 2.071062 , 28.866152 , 0.133848, 0.000000, 83.540367, 274.159302
332 , 2.071868 , 28.841614 , 0.158386, 0.000000, 83.686485, 294.081970
333 , 2.079927 , 28.596231 , 0.403769, 0.000000, 83.967560, 490.949951
334 , 2.066227 , 29.013382 , -0.013382, 0.000000, 84.162750, 157.619934
335 , 2.071868 , 28.841614 , 0.158386, 0.000000, 84.235252, 295.179504
336 , 2.075092 , 28.743462 , 0.256538, 0.000000, 84.442719, 374.116150
337 , 2.077509 , 28.669846 , 0.330154, 0.000000, 84.736069, 433.595673
338 , 2.072674 , 28.817076 , 0.182924, 0.000000, 84.992607, 316.324646
339 , 2.065421 , 29.037920 , -0.037920, 0.000000, 85.065109, 139.794220
