time, voltage, celcious, Error, Derivative of Err, Integral of Error, time on 
115 , 2.167766 , 25.921537 , 3.078463, 0.000000, 333.333344, 1000.000000
116 , 2.162930 , 26.068768 , 2.931232, 0.000000, 333.333344, 1000.000000
117 , 2.161319 , 26.117844 , 2.882156, 0.000000, 333.333344, 1000.000000
118 , 2.168571 , 25.896999 , 3.103001, 0.000000, 333.333344, 1000.000000
119 , 2.166154 , 25.970613 , 3.029387, 0.000000, 333.333344, 1000.000000
120 , 2.159707 , 26.166920 , 2.833080, 0.000000, 333.333344, 1000.000000
121 , 2.176630 , 25.651615 , 3.348385, 0.000000, 333.333344, 1000.000000
122 , 2.171795 , 25.798845 , 3.201155, 0.000000, 333.333344, 1000.000000
123 , 2.159707 , 26.166920 , 2.833080, 0.000000, 333.333344, 1000.000000
124 , 2.162930 , 26.068768 , 2.931232, 0.000000, 333.333344, 1000.000000
125 , 2.156483 , 26.265079 , 2.734921, 0.000000, 333.333344, 1000.000000
126 , 2.162930 , 26.068768 , 2.931232, 0.000000, 333.333344, 1000.000000
127 , 2.160513 , 26.142382 , 2.857618, 0.000000, 333.333344, 1000.000000
128 , 2.161319 , 26.117844 , 2.882156, 0.000000, 333.333344, 1000.000000
129 , 2.163736 , 26.044228 , 2.955772, 0.000000, 333.333344, 1000.000000
130 , 2.159707 , 26.166920 , 2.833080, 0.000000, 333.333344, 1000.000000
131 , 2.158095 , 26.216003 , 2.783997, 0.000000, 333.333344, 1000.000000
132 , 2.161319 , 26.117844 , 2.882156, 0.000000, 333.333344, 1000.000000
133 , 2.156483 , 26.265079 , 2.734921, 0.000000, 333.333344, 1000.000000
134 , 2.163736 , 26.044228 , 2.955772, 0.000000, 333.333344, 1000.000000
135 , 2.159707 , 26.166920 , 2.833080, 0.000000, 333.333344, 1000.000000
136 , 2.158901 , 26.191458 , 2.808542, 0.000000, 333.333344, 1000.000000
137 , 2.158901 , 26.191458 , 2.808542, 0.000000, 333.333344, 1000.000000
138 , 2.158095 , 26.216003 , 2.783997, 0.000000, 333.333344, 1000.000000
139 , 2.160513 , 26.142382 , 2.857618, 0.000000, 333.333344, 1000.000000
140 , 2.164542 , 26.019690 , 2.980310, 0.000000, 333.333344, 1000.000000
141 , 2.158901 , 26.191458 , 2.808542, 0.000000, 333.333344, 1000.000000
142 , 2.153260 , 26.363234 , 2.636766, 0.000000, 333.333344, 1000.000000
143 , 2.151648 , 26.412310 , 2.587690, 0.000000, 333.333344, 1000.000000
144 , 2.146813 , 26.559540 , 2.440460, 0.000000, 333.333344, 1000.000000
145 , 2.154066 , 26.338696 , 2.661304, 0.000000, 333.333344, 1000.000000
146 , 2.151648 , 26.412310 , 2.587690, 0.000000, 333.333344, 1000.000000
147 , 2.152454 , 26.387772 , 2.612228, 0.000000, 333.333344, 1000.000000
148 , 2.148425 , 26.510464 , 2.489536, 0.000000, 333.333344, 1000.000000
149 , 2.146813 , 26.559540 , 2.440460, 0.000000, 333.333344, 1000.000000
150 , 2.143590 , 26.657692 , 2.342308, 0.000000, 333.333344, 1000.000000
151 , 2.146007 , 26.584078 , 2.415922, 0.000000, 333.333344, 1000.000000
152 , 2.143590 , 26.657692 , 2.342308, 0.000000, 333.333344, 1000.000000
153 , 2.146007 , 26.584078 , 2.415922, 0.000000, 333.333344, 1000.000000
154 , 2.149231 , 26.485924 , 2.514076, 0.000000, 333.333344, 1000.000000
155 , 2.149231 , 26.485924 , 2.514076, 0.000000, 333.333344, 1000.000000
156 , 2.149231 , 26.485924 , 2.514076, 0.000000, 333.333344, 1000.000000
157 , 2.140366 , 26.755846 , 2.244154, 0.000000, 333.333344, 1000.000000
158 , 2.142784 , 26.682230 , 2.317770, 0.000000, 333.333344, 1000.000000
159 , 2.147619 , 26.535002 , 2.464998, 0.000000, 333.333344, 1000.000000
160 , 2.146007 , 26.584078 , 2.415922, 0.000000, 333.333344, 1000.000000
161 , 2.134725 , 26.927614 , 2.072386, 0.000000, 333.333344, 1000.000000
162 , 2.144396 , 26.633154 , 2.366846, 0.000000, 333.333344, 1000.000000
163 , 2.144396 , 26.633154 , 2.366846, 0.000000, 333.333344, 1000.000000
164 , 2.133919 , 26.952152 , 2.047848, 0.000000, 333.333344, 1000.000000
165 , 2.131502 , 27.025766 , 1.974234, 0.000000, 333.333344, 1000.000000
166 , 2.146007 , 26.584078 , 2.415922, 0.000000, 333.333344, 1000.000000
167 , 2.133919 , 26.952152 , 2.047848, 0.000000, 333.333344, 1000.000000
168 , 2.135531 , 26.903076 , 2.096924, 0.000000, 333.333344, 1000.000000
169 , 2.132308 , 27.001228 , 1.998772, 0.000000, 333.333344, 1000.000000
170 , 2.130696 , 27.050304 , 1.949696, 0.000000, 333.333344, 1000.000000
171 , 2.148425 , 26.510464 , 2.489536, 0.000000, 333.333344, 1000.000000
172 , 2.130696 , 27.050304 , 1.949696, 0.000000, 333.333344, 1000.000000
173 , 2.128278 , 27.123920 , 1.876080, 0.000000, 333.333344, 1000.000000
174 , 2.133919 , 26.952152 , 2.047848, 0.000000, 333.333344, 1000.000000
175 , 2.129084 , 27.099382 , 1.900618, 0.000000, 333.333344, 1000.000000
176 , 2.124249 , 27.246618 , 1.753382, 0.000000, 333.333344, 1000.000000
177 , 2.136337 , 26.878536 , 2.121464, 0.000000, 333.333344, 1000.000000
178 , 2.131502 , 27.025766 , 1.974234, 0.000000, 333.333344, 1000.000000
179 , 2.133114 , 26.976690 , 2.023310, 0.000000, 333.333344, 1000.000000
180 , 2.125861 , 27.197542 , 1.802458, 0.000000, 333.333344, 1000.000000
181 , 2.133114 , 26.976690 , 2.023310, 0.000000, 333.333344, 1000.000000
182 , 2.122637 , 27.295694 , 1.704306, 0.000000, 333.333344, 1000.000000
183 , 2.121026 , 27.344772 , 1.655228, 0.000000, 333.333344, 1000.000000
184 , 2.121831 , 27.320234 , 1.679766, 0.000000, 333.333344, 1000.000000
185 , 2.121026 , 27.344772 , 1.655228, 0.000000, 333.333344, 1000.000000
186 , 2.126667 , 27.172997 , 1.827003, 0.000000, 333.333344, 1000.000000
187 , 2.124249 , 27.246618 , 1.753382, 0.000000, 333.333344, 1000.000000
188 , 2.126667 , 27.172997 , 1.827003, 0.000000, 333.333344, 1000.000000
189 , 2.122637 , 27.295694 , 1.704306, 0.000000, 333.333344, 1000.000000
190 , 2.114579 , 27.541079 , 1.458921, 0.000000, 333.333344, 1000.000000
191 , 2.120220 , 27.369310 , 1.630690, 0.000000, 333.333344, 1000.000000
192 , 2.116190 , 27.492001 , 1.507999, 0.000000, 333.333344, 1000.000000
193 , 2.114579 , 27.541079 , 1.458921, 0.000000, 333.333344, 1000.000000
194 , 2.111355 , 27.639231 , 1.360769, 0.000000, 333.333344, 1000.000000
195 , 2.116190 , 27.492001 , 1.507999, 0.000000, 333.333344, 1000.000000
196 , 2.116190 , 27.492001 , 1.507999, 0.000000, 333.333344, 1000.000000
197 , 2.119414 , 27.393848 , 1.606152, 0.000000, 333.333344, 1000.000000
198 , 2.118608 , 27.418386 , 1.581614, 0.000000, 333.333344, 1000.000000
199 , 2.111355 , 27.639231 , 1.360769, 0.000000, 333.333344, 1000.000000
200 , 2.120220 , 27.369310 , 1.630690, 0.000000, 333.333344, 1000.000000
201 , 2.119414 , 27.393848 , 1.606152, 0.000000, 333.333344, 1000.000000
202 , 2.112161 , 27.614693 , 1.385307, 0.000000, 333.333344, 1000.000000
203 , 2.112161 , 27.614693 , 1.385307, 0.000000, 333.333344, 1000.000000
204 , 2.108938 , 27.712847 , 1.287153, 0.000000, 333.333344, 1000.000000
205 , 2.109744 , 27.688307 , 1.311693, 0.000000, 333.333344, 1000.000000
206 , 2.109744 , 27.688307 , 1.311693, 0.000000, 333.333344, 1000.000000
207 , 2.106520 , 27.786461 , 1.213539, 0.000000, 333.333344, 1000.000000
208 , 2.106520 , 27.786461 , 1.213539, 0.000000, 333.333344, 1000.000000
209 , 2.102491 , 27.909153 , 1.090847, 0.000000, 333.333344, 1000.000000
210 , 2.101685 , 27.933691 , 1.066309, 0.000000, 333.333344, 1000.000000
211 , 2.113773 , 27.565617 , 1.434383, 0.000000, 333.333344, 1000.000000
212 , 2.098462 , 28.031843 , 0.968157, 0.000000, 333.333344, 1000.000000
213 , 2.113773 , 27.565617 , 1.434383, 0.000000, 333.333344, 1000.000000
214 , 2.102491 , 27.909153 , 1.090847, 0.000000, 333.333344, 1000.000000
215 , 2.112161 , 27.614693 , 1.385307, 0.000000, 333.333344, 1000.000000
216 , 2.103297 , 27.884613 , 1.115387, 0.000000, 333.333344, 1000.000000
217 , 2.101685 , 27.933691 , 1.066309, 0.000000, 333.333344, 1000.000000
218 , 2.102491 , 27.909153 , 1.090847, 0.000000, 333.333344, 1000.000000
219 , 2.105714 , 27.810999 , 1.189001, 0.000000, 333.333344, 1000.000000
220 , 2.098462 , 28.031843 , 0.968157, 0.000000, 333.333344, 1000.000000
221 , 2.092015 , 28.228157 , 0.771843, 0.000000, 333.333344, 1000.000000
222 , 2.100073 , 27.982767 , 1.017233, 0.000000, 333.333344, 1000.000000
223 , 2.096044 , 28.105459 , 0.894541, 0.000000, 333.333344, 1000.000000
224 , 2.103297 , 27.884613 , 1.115387, 0.000000, 333.333344, 1000.000000
225 , 2.096850 , 28.080919 , 0.919081, 0.000000, 333.333344, 1000.000000
226 , 2.088791 , 28.326309 , 0.673691, 0.000000, 333.333344, 1000.000000
227 , 2.095238 , 28.129997 , 0.870003, 0.000000, 333.333344, 1000.000000
228 , 2.094432 , 28.154543 , 0.845457, 0.000000, 333.333344, 1000.000000
229 , 2.097656 , 28.056381 , 0.943619, 0.000000, 333.333344, 1000.000000
230 , 2.090403 , 28.277233 , 0.722767, 0.000000, 333.333344, 1000.000000
231 , 2.090403 , 28.277233 , 0.722767, 0.000000, 333.333344, 1000.000000
232 , 2.094432 , 28.154543 , 0.845457, 0.000000, 333.333344, 1000.000000
233 , 2.088791 , 28.326309 , 0.673691, 0.000000, 333.333344, 1000.000000
234 , 2.092820 , 28.203619 , 0.796381, 0.000000, 333.333344, 1000.000000
235 , 2.089597 , 28.301771 , 0.698229, 0.000000, 333.333344, 1000.000000
236 , 2.097656 , 28.056381 , 0.943619, 0.000000, 333.333344, 1000.000000
237 , 2.089597 , 28.301771 , 0.698229, 0.000000, 333.333344, 1000.000000
238 , 2.097656 , 28.056381 , 0.943619, 0.000000, 333.333344, 1000.000000
239 , 2.094432 , 28.154543 , 0.845457, 0.000000, 333.333344, 1000.000000
240 , 2.088791 , 28.326309 , 0.673691, 0.000000, 333.333344, 1000.000000
241 , 2.087179 , 28.375387 , 0.624613, 0.000000, 333.333344, 1000.000000
242 , 2.079121 , 28.620770 , 0.379230, 0.000000, 333.333344, 1000.000000
243 , 2.082344 , 28.522615 , 0.477385, 0.000000, 333.333344, 1000.000000
244 , 2.088791 , 28.326309 , 0.673691, 0.000000, 333.333344, 1000.000000
245 , 2.079121 , 28.620770 , 0.379230, 0.000000, 333.333344, 1000.000000
246 , 2.091209 , 28.252695 , 0.747305, 0.000000, 333.333344, 1000.000000
247 , 2.083956 , 28.473539 , 0.526461, 0.000000, 333.333344, 1000.000000
248 , 2.084762 , 28.449001 , 0.550999, 0.000000, 333.333344, 1000.000000
249 , 2.072674 , 28.817076 , 0.182924, 0.000000, 333.333344, 1000.000000
250 , 2.075897 , 28.718922 , 0.281078, 0.000000, 333.333344, 1000.000000
251 , 2.081538 , 28.547155 , 0.452845, 0.000000, 333.333344, 1000.000000
252 , 2.069451 , 28.915228 , 0.084772, 0.000000, 333.333344, 1000.000000
253 , 2.087985 , 28.350849 , 0.649151, 0.000000, 333.333344, 1000.000000
254 , 2.084762 , 28.449001 , 0.550999, 0.000000, 333.333344, 1000.000000
255 , 2.075897 , 28.718922 , 0.281078, 0.000000, 333.333344, 1000.000000
256 , 2.075897 , 28.718922 , 0.281078, 0.000000, 333.333344, 1000.000000
257 , 2.081538 , 28.547155 , 0.452845, 0.000000, 333.333344, 1000.000000
258 , 2.068645 , 28.939768 , 0.060232, 0.000000, 333.333344, 1000.000000
259 , 2.081538 , 28.547155 , 0.452845, 0.000000, 333.333344, 1000.000000
260 , 2.066227 , 29.013382 , -0.013382, 0.000000, 333.333344, 989.294434
261 , 2.069451 , 28.915228 , 0.084772, 0.000000, 333.333344, 1000.000000
262 , 2.067033 , 28.988844 , 0.011156, 0.000000, 333.333344, 1000.000000
263 , 2.072674 , 28.817076 , 0.182924, 0.000000, 333.333344, 1000.000000
264 , 2.078315 , 28.645308 , 0.354692, 0.000000, 333.333344, 1000.000000
265 , 2.070256 , 28.890690 , 0.109310, 0.000000, 333.333344, 1000.000000
266 , 2.074286 , 28.768000 , 0.232000, 0.000000, 333.333344, 1000.000000
267 , 2.074286 , 28.768000 , 0.232000, 0.000000, 333.333344, 1000.000000
268 , 2.072674 , 28.817076 , 0.182924, 0.000000, 333.333344, 1000.000000
269 , 2.068645 , 28.939768 , 0.060232, 0.000000, 333.333344, 1000.000000
270 , 2.071868 , 28.841614 , 0.158386, 0.000000, 333.333344, 1000.000000
271 , 2.056557 , 29.307848 , -0.307848, 0.000000, 333.258606, 753.497437
272 , 2.069451 , 28.915228 , 0.084772, 0.000000, 333.147064, 1000.000000
273 , 2.058168 , 29.258772 , -0.258772, 0.000000, 333.060059, 792.162659
274 , 2.067839 , 28.964306 , 0.035694, 0.000000, 332.948517, 1000.000000
275 , 2.064615 , 29.062458 , -0.062458, 0.000000, 332.935120, 948.838928
276 , 2.063810 , 29.086996 , -0.086996, 0.000000, 332.860382, 928.984314
277 , 2.063810 , 29.086996 , -0.086996, 0.000000, 332.773376, 928.723267
278 , 2.056557 , 29.307848 , -0.307848, 0.000000, 332.575958, 751.449524
279 , 2.071062 , 28.866152 , 0.133848, 0.000000, 332.488953, 1000.000000
280 , 2.062198 , 29.136080 , -0.136080, 0.000000, 332.487823, 888.599670
281 , 2.062198 , 29.136080 , -0.136080, 0.000000, 332.351746, 888.191406
282 , 2.046886 , 29.602308 , -0.602308, 0.000000, 331.982544, 514.101013
283 , 2.058168 , 29.258772 , -0.258772, 0.000000, 331.552002, 787.638489
284 , 2.059780 , 29.209696 , -0.209696, 0.000000, 331.317780, 826.196716
285 , 2.062198 , 29.136080 , -0.136080, 0.000000, 331.144897, 884.570862
286 , 2.050916 , 29.479616 , -0.479616, 0.000000, 330.837036, 608.818176
287 , 2.054945 , 29.356924 , -0.356924, 0.000000, 330.418762, 705.717041
288 , 2.050916 , 29.479616 , -0.479616, 0.000000, 330.000488, 606.308533
289 , 2.050110 , 29.504154 , -0.504154, 0.000000, 329.508606, 585.202454
290 , 2.055751 , 29.332386 , -0.332386, 0.000000, 329.090332, 721.362183
291 , 2.050110 , 29.504154 , -0.504154, 0.000000, 328.672058, 582.692810
292 , 2.050110 , 29.504154 , -0.504154, 0.000000, 328.167908, 581.180359
293 , 2.050110 , 29.504154 , -0.504154, 0.000000, 327.663757, 579.667908
294 , 2.047692 , 29.577770 , -0.577770, 0.000000, 327.122803, 519.152222
295 , 2.048498 , 29.553230 , -0.553230, 0.000000, 326.557312, 537.087708
296 , 2.060586 , 29.185158 , -0.185158, 0.000000, 326.188110, 830.438110
297 , 2.045275 , 29.651384 , -0.651384, 0.000000, 325.769836, 456.202026
298 , 2.056557 , 29.307848 , -0.307848, 0.000000, 325.290222, 729.592285
299 , 2.043663 , 29.700460 , -0.700460, 0.000000, 324.786072, 413.989868
300 , 2.040440 , 29.798615 , -0.798615, 0.000000, 324.036530, 333.218018
301 , 2.037216 , 29.896767 , -0.896767, 0.000000, 323.188843, 252.153198
302 , 2.041245 , 29.774076 , -0.774076, 0.000000, 322.353424, 347.799133
303 , 2.058168 , 29.258772 , -0.258772, 0.000000, 321.837006, 758.493469
304 , 2.049304 , 29.528692 , -0.528692, 0.000000, 321.443268, 541.376038
305 , 2.049304 , 29.528692 , -0.528692, 0.000000, 320.914581, 539.789978
306 , 2.049304 , 29.528692 , -0.528692, 0.000000, 320.385895, 538.203918
307 , 2.051722 , 29.455078 , -0.455078, 0.000000, 319.894012, 595.619507
308 , 2.043663 , 29.700460 , -0.700460, 0.000000, 319.316254, 397.580383
309 , 2.038828 , 29.847691 , -0.847691, 0.000000, 318.542175, 277.474060
310 , 2.046081 , 29.626846 , -0.626846, 0.000000, 317.804901, 451.937622
311 , 2.037216 , 29.896767 , -0.896767, 0.000000, 317.043091, 233.715942
312 , 2.045275 , 29.651384 , -0.651384, 0.000000, 316.269012, 427.699524
313 , 2.037216 , 29.896767 , -0.896767, 0.000000, 315.494934, 229.071472
314 , 2.046081 , 29.626846 , -0.626846, 0.000000, 314.733124, 442.722290
315 , 2.046081 , 29.626846 , -0.626846, 0.000000, 314.106262, 440.841736
316 , 2.041245 , 29.774076 , -0.774076, 0.000000, 313.405792, 320.956238
317 , 2.037216 , 29.896767 , -0.896767, 0.000000, 312.570374, 220.297791
318 , 2.042857 , 29.724998 , -0.724998, 0.000000, 311.759491, 355.279663
319 , 2.037216 , 29.896767 , -0.896767, 0.000000, 310.948608, 215.432495
320 , 2.033187 , 30.019459 , -1.019459, 0.000000, 309.990509, 114.404541
321 , 2.041245 , 29.774076 , -0.774076, 0.000000, 309.093750, 308.020081
322 , 2.036410 , 29.921305 , -0.921305, 0.000000, 308.246063, 187.694397
323 , 2.032381 , 30.043997 , -1.043997, 0.000000, 307.263428, 86.592834
324 , 2.046081 , 29.626846 , -0.626846, 0.000000, 306.428009, 417.807007
325 , 2.030769 , 30.093073 , -1.093073, 0.000000, 305.568054, 42.245850
326 , 2.032381 , 30.043997 , -1.043997, 0.000000, 304.499512, 78.301086
327 , 2.036410 , 29.921305 , -0.921305, 0.000000, 303.516846, 173.506775
328 , 2.044469 , 29.675922 , -0.675922, 0.000000, 302.718231, 367.416748
329 , 2.031575 , 30.068535 , -1.068535, 0.000000, 301.846008, 50.710144
330 , 2.028352 , 30.166695 , -1.166695, 0.000000, 300.728394, 0.000000
331 , 2.036410 , 29.921305 , -0.921305, 0.000000, 299.684387, 162.009399
332 , 2.037216 , 29.896767 , -0.896767, 0.000000, 298.775360, 178.912720
