time, voltage, celcious, Error, Derivative of Err, Integral of Error, time on 
42 , 2.121026 , 27.344772 , 1.655228, 0.000000, 76.783096, 1000.000000
43 , 2.129084 , 27.099382 , 1.900618, 0.000000, 78.561020, 1000.000000
44 , 2.118608 , 27.418386 , 1.581614, 0.000000, 80.302139, 1000.000000
45 , 2.124249 , 27.246618 , 1.753382, 0.000000, 81.969635, 1000.000000
46 , 2.125055 , 27.222080 , 1.777920, 0.000000, 83.735283, 1000.000000
47 , 2.120220 , 27.369310 , 1.630690, 0.000000, 85.439590, 1000.000000
48 , 2.118608 , 27.418386 , 1.581614, 0.000000, 87.045746, 1000.000000
49 , 2.119414 , 27.393848 , 1.606152, 0.000000, 88.639626, 1000.000000
50 , 2.117802 , 27.442924 , 1.557076, 0.000000, 90.221237, 1000.000000
51 , 2.120220 , 27.369310 , 1.630690, 0.000000, 91.815117, 1000.000000
52 , 2.122637 , 27.295694 , 1.704306, 0.000000, 93.482613, 1000.000000
53 , 2.114579 , 27.541079 , 1.458921, 0.000000, 95.064224, 1000.000000
54 , 2.115385 , 27.516541 , 1.483459, 0.000000, 96.535416, 1000.000000
55 , 2.119414 , 27.393848 , 1.606152, 0.000000, 98.080223, 1000.000000
56 , 2.116190 , 27.492001 , 1.507999, 0.000000, 99.637299, 1000.000000
57 , 2.118608 , 27.418386 , 1.581614, 0.000000, 101.182106, 1000.000000
58 , 2.116190 , 27.492001 , 1.507999, 0.000000, 102.726913, 1000.000000
59 , 2.118608 , 27.418386 , 1.581614, 0.000000, 104.271721, 1000.000000
60 , 2.114579 , 27.541079 , 1.458921, 0.000000, 105.791992, 1000.000000
61 , 2.122637 , 27.295694 , 1.704306, 0.000000, 107.373604, 1000.000000
62 , 2.117802 , 27.442924 , 1.557076, 0.000000, 109.004295, 1000.000000
63 , 2.114579 , 27.541079 , 1.458921, 0.000000, 110.512291, 1000.000000
64 , 2.121831 , 27.320234 , 1.679766, 0.000000, 112.081635, 1000.000000
65 , 2.125055 , 27.222080 , 1.777920, 0.000000, 113.810478, 1000.000000
66 , 2.126667 , 27.172997 , 1.827003, 0.000000, 115.612938, 1000.000000
67 , 2.114579 , 27.541079 , 1.458921, 0.000000, 117.255898, 1000.000000
68 , 2.116190 , 27.492001 , 1.507999, 0.000000, 118.739357, 1000.000000
69 , 2.125861 , 27.197542 , 1.802458, 0.000000, 120.394585, 1000.000000
70 , 2.108938 , 27.712847 , 1.287153, 0.000000, 121.939392, 1000.000000
71 , 2.126667 , 27.172997 , 1.827003, 0.000000, 123.496468, 1000.000000
72 , 2.112161 , 27.614693 , 1.385307, 0.000000, 125.102623, 1000.000000
73 , 2.105714 , 27.810999 , 1.189001, 0.000000, 126.389778, 1000.000000
74 , 2.112161 , 27.614693 , 1.385307, 0.000000, 127.676933, 1000.000000
75 , 2.118608 , 27.418386 , 1.581614, 0.000000, 129.160400, 1000.000000
76 , 2.116996 , 27.467463 , 1.532537, 0.000000, 130.717468, 1000.000000
77 , 2.114579 , 27.541079 , 1.458921, 0.000000, 132.213196, 1000.000000
78 , 2.112967 , 27.590155 , 1.409845, 0.000000, 133.647583, 1000.000000
79 , 2.113773 , 27.565617 , 1.434383, 0.000000, 135.069702, 1000.000000
80 , 2.113773 , 27.565617 , 1.434383, 0.000000, 136.504089, 1000.000000
81 , 2.118608 , 27.418386 , 1.581614, 0.000000, 138.012085, 1000.000000
82 , 2.108132 , 27.737385 , 1.262615, 0.000000, 139.434204, 1000.000000
83 , 2.108938 , 27.712847 , 1.287153, 0.000000, 140.709091, 1000.000000
84 , 2.120220 , 27.369310 , 1.630690, 0.000000, 142.168015, 1000.000000
85 , 2.101685 , 27.933691 , 1.066309, 0.000000, 143.516510, 1000.000000
86 , 2.108132 , 27.737385 , 1.262615, 0.000000, 144.680969, 1000.000000
87 , 2.113773 , 27.565617 , 1.434383, 0.000000, 146.029465, 1000.000000
88 , 2.119414 , 27.393848 , 1.606152, 0.000000, 147.549728, 1000.000000
89 , 2.108938 , 27.712847 , 1.287153, 0.000000, 148.996384, 1000.000000
90 , 2.108132 , 27.737385 , 1.262615, 0.000000, 150.271271, 1000.000000
91 , 2.120220 , 27.369310 , 1.630690, 0.000000, 151.717926, 1000.000000
92 , 2.104908 , 27.835537 , 1.164463, 0.000000, 153.115509, 1000.000000
93 , 2.101685 , 27.933691 , 1.066309, 0.000000, 154.230896, 1000.000000
94 , 2.103297 , 27.884613 , 1.115387, 0.000000, 155.321747, 1000.000000
95 , 2.110549 , 27.663769 , 1.336231, 0.000000, 156.547562, 1000.000000
96 , 2.108132 , 27.737385 , 1.262615, 0.000000, 157.846985, 1000.000000
97 , 2.098462 , 28.031843 , 0.968157, 0.000000, 158.962372, 1000.000000
98 , 2.101685 , 27.933691 , 1.066309, 0.000000, 159.979599, 1000.000000
99 , 2.102491 , 27.909153 , 1.090847, 0.000000, 161.058182, 1000.000000
100 , 2.099267 , 28.007305 , 0.992695, 0.000000, 162.099945, 1000.000000
101 , 2.103297 , 27.884613 , 1.115387, 0.000000, 163.153992, 1000.000000
102 , 2.108938 , 27.712847 , 1.287153, 0.000000, 164.355255, 1000.000000
103 , 2.108132 , 27.737385 , 1.262615, 0.000000, 165.630142, 1000.000000
104 , 2.098462 , 28.031843 , 0.968157, 0.000000, 166.745529, 1000.000000
105 , 2.110549 , 27.663769 , 1.336231, 0.000000, 167.897720, 1000.000000
106 , 2.109744 , 27.688307 , 1.311693, 0.000000, 169.221680, 1000.000000
107 , 2.110549 , 27.663769 , 1.336231, 0.000000, 170.545639, 1000.000000
108 , 2.099267 , 28.007305 , 0.992695, 0.000000, 171.710098, 1000.000000
109 , 2.107326 , 27.761923 , 1.238077, 0.000000, 172.825485, 1000.000000
110 , 2.100073 , 27.982767 , 1.017233, 0.000000, 173.953140, 1000.000000
111 , 2.105714 , 27.810999 , 1.189001, 0.000000, 175.056259, 1000.000000
112 , 2.098462 , 28.031843 , 0.968157, 0.000000, 176.134842, 1000.000000
113 , 2.104103 , 27.860075 , 1.139925, 0.000000, 177.188889, 1000.000000
114 , 2.103297 , 27.884613 , 1.115387, 0.000000, 178.316544, 1000.000000
115 , 2.092820 , 28.203619 , 0.796381, 0.000000, 179.272430, 1000.000000
116 , 2.104103 , 27.860075 , 1.139925, 0.000000, 180.240585, 1000.000000
117 , 2.095238 , 28.129997 , 0.870003, 0.000000, 181.245544, 1000.000000
118 , 2.097656 , 28.056381 , 0.943619, 0.000000, 182.152359, 1000.000000
119 , 2.100879 , 27.958229 , 1.041771, 0.000000, 183.145050, 1000.000000
120 , 2.107326 , 27.761923 , 1.238077, 0.000000, 184.284973, 1000.000000
121 , 2.092015 , 28.228157 , 0.771843, 0.000000, 185.289932, 1000.000000
122 , 2.100073 , 27.982767 , 1.017233, 0.000000, 186.184464, 1000.000000
123 , 2.098462 , 28.031843 , 0.968157, 0.000000, 187.177155, 1000.000000
124 , 2.096850 , 28.080919 , 0.919081, 0.000000, 188.120773, 1000.000000
125 , 2.104103 , 27.860075 , 1.139925, 0.000000, 189.150269, 1000.000000
126 , 2.104103 , 27.860075 , 1.139925, 0.000000, 190.290192, 1000.000000
127 , 2.090403 , 28.277233 , 0.722767, 0.000000, 191.221542, 1000.000000
128 , 2.096850 , 28.080919 , 0.919081, 0.000000, 192.042465, 1000.000000
129 , 2.089597 , 28.301771 , 0.698229, 0.000000, 192.851120, 1000.000000
130 , 2.096850 , 28.080919 , 0.919081, 0.000000, 193.659775, 1000.000000
131 , 2.094432 , 28.154543 , 0.845457, 0.000000, 194.542038, 1000.000000
132 , 2.088791 , 28.326309 , 0.673691, 0.000000, 195.301605, 1000.000000
133 , 2.083150 , 28.498077 , 0.501923, 0.000000, 195.889404, 1000.000000
134 , 2.094432 , 28.154543 , 0.845457, 0.000000, 196.563095, 1000.000000
135 , 2.094432 , 28.154543 , 0.845457, 0.000000, 197.408554, 1000.000000
136 , 2.086374 , 28.399925 , 0.600075, 0.000000, 198.131317, 1000.000000
137 , 2.094432 , 28.154543 , 0.845457, 0.000000, 198.854080, 1000.000000
138 , 2.079927 , 28.596231 , 0.403769, 0.000000, 199.478699, 1000.000000
139 , 2.085568 , 28.424463 , 0.575537, 0.000000, 199.968353, 1000.000000
140 , 2.087985 , 28.350849 , 0.649151, 0.000000, 200.580704, 1000.000000
141 , 2.092820 , 28.203619 , 0.796381, 0.000000, 201.303467, 1000.000000
142 , 2.088791 , 28.326309 , 0.673691, 0.000000, 202.038498, 1000.000000
143 , 2.088791 , 28.326309 , 0.673691, 0.000000, 202.712189, 1000.000000
144 , 2.079927 , 28.596231 , 0.403769, 0.000000, 203.250916, 1000.000000
145 , 2.087985 , 28.350849 , 0.649151, 0.000000, 203.777374, 1000.000000
146 , 2.083956 , 28.473539 , 0.526461, 0.000000, 204.365173, 1000.000000
147 , 2.079121 , 28.620770 , 0.379230, 0.000000, 204.818024, 1000.000000
148 , 2.084762 , 28.449001 , 0.550999, 0.000000, 205.283142, 1000.000000
149 , 2.087985 , 28.350849 , 0.649151, 0.000000, 205.883209, 1000.000000
150 , 2.081538 , 28.547155 , 0.452845, 0.000000, 206.434204, 1000.000000
151 , 2.084762 , 28.449001 , 0.550999, 0.000000, 206.936127, 1000.000000
152 , 2.079121 , 28.620770 , 0.379230, 0.000000, 207.401245, 1000.000000
153 , 2.086374 , 28.399925 , 0.600075, 0.000000, 207.890900, 1000.000000
154 , 2.076703 , 28.694384 , 0.305616, 0.000000, 208.343750, 1000.000000
155 , 2.075897 , 28.718922 , 0.281078, 0.000000, 208.637100, 1000.000000
156 , 2.075897 , 28.718922 , 0.281078, 0.000000, 208.918182, 1000.000000
157 , 2.077509 , 28.669846 , 0.330154, 0.000000, 209.223801, 1000.000000
158 , 2.075897 , 28.718922 , 0.281078, 0.000000, 209.529419, 1000.000000
159 , 2.066227 , 29.013382 , -0.013382, 0.000000, 209.663269, 1000.000000
160 , 2.070256 , 28.890690 , 0.109310, 0.000000, 209.711227, 1000.000000
161 , 2.077509 , 28.669846 , 0.330154, 0.000000, 209.930954, 1000.000000
162 , 2.078315 , 28.645308 , 0.354692, 0.000000, 210.273376, 1000.000000
163 , 2.069451 , 28.915228 , 0.084772, 0.000000, 210.493103, 1000.000000
164 , 2.078315 , 28.645308 , 0.354692, 0.000000, 210.712830, 1000.000000
165 , 2.079927 , 28.596231 , 0.403769, 0.000000, 211.092056, 1000.000000
166 , 2.078315 , 28.645308 , 0.354692, 0.000000, 211.471283, 1000.000000
167 , 2.078315 , 28.645308 , 0.354692, 0.000000, 211.825974, 1000.000000
168 , 2.064615 , 29.062458 , -0.062458, 0.000000, 211.972092, 1000.000000
169 , 2.064615 , 29.062458 , -0.062458, 0.000000, 211.909637, 1000.000000
170 , 2.078315 , 28.645308 , 0.354692, 0.000000, 212.055756, 1000.000000
171 , 2.069451 , 28.915228 , 0.084772, 0.000000, 212.275482, 1000.000000
172 , 2.071062 , 28.866152 , 0.133848, 0.000000, 212.384796, 1000.000000
173 , 2.069451 , 28.915228 , 0.084772, 0.000000, 212.494110, 1000.000000
174 , 2.066227 , 29.013382 , -0.013382, 0.000000, 212.529800, 1000.000000
175 , 2.068645 , 28.939768 , 0.060232, 0.000000, 212.553223, 1000.000000
176 , 2.063004 , 29.111534 , -0.111534, 0.000000, 212.527573, 1000.000000
177 , 2.070256 , 28.890690 , 0.109310, 0.000000, 212.526459, 1000.000000
178 , 2.063004 , 29.111534 , -0.111534, 0.000000, 212.525345, 1000.000000
179 , 2.063004 , 29.111534 , -0.111534, 0.000000, 212.413818, 1000.000000
180 , 2.056557 , 29.307848 , -0.307848, 0.000000, 212.204132, 1000.000000
181 , 2.070256 , 28.890690 , 0.109310, 0.000000, 212.104858, 1000.000000
182 , 2.068645 , 28.939768 , 0.060232, 0.000000, 212.189636, 1000.000000
183 , 2.064615 , 29.062458 , -0.062458, 0.000000, 212.188522, 1000.000000
184 , 2.063004 , 29.111534 , -0.111534, 0.000000, 212.101532, 1000.000000
185 , 2.059780 , 29.209696 , -0.209696, 0.000000, 211.940918, 1000.000000
186 , 2.062198 , 29.136080 , -0.136080, 0.000000, 211.768036, 1000.000000
187 , 2.062198 , 29.136080 , -0.136080, 0.000000, 211.631958, 1000.000000
188 , 2.050916 , 29.479616 , -0.479616, 0.000000, 211.324112, 1000.000000
189 , 2.060586 , 29.185158 , -0.185158, 0.000000, 210.991730, 1000.000000
190 , 2.056557 , 29.307848 , -0.307848, 0.000000, 210.745224, 1000.000000
191 , 2.061392 , 29.160618 , -0.160618, 0.000000, 210.510986, 1000.000000
192 , 2.054945 , 29.356924 , -0.356924, 0.000000, 210.252213, 1000.000000
193 , 2.062198 , 29.136080 , -0.136080, 0.000000, 210.005707, 1000.000000
194 , 2.062198 , 29.136080 , -0.136080, 0.000000, 209.869629, 1000.000000
195 , 2.052527 , 29.430540 , -0.430540, 0.000000, 209.586319, 1000.000000
196 , 2.047692 , 29.577770 , -0.577770, 0.000000, 209.082169, 1000.000000
197 , 2.051722 , 29.455078 , -0.455078, 0.000000, 208.565750, 1000.000000
198 , 2.062198 , 29.136080 , -0.136080, 0.000000, 208.270172, 1000.000000
199 , 2.047692 , 29.577770 , -0.577770, 0.000000, 207.913254, 1000.000000
200 , 2.058974 , 29.234234 , -0.234234, 0.000000, 207.507248, 1000.000000
201 , 2.046886 , 29.602308 , -0.602308, 0.000000, 207.088974, 1000.000000
202 , 2.052527 , 29.430540 , -0.430540, 0.000000, 206.572556, 1000.000000
203 , 2.045275 , 29.651384 , -0.651384, 0.000000, 206.031586, 1000.000000
204 , 2.047692 , 29.577770 , -0.577770, 0.000000, 205.417007, 1000.000000
205 , 2.052527 , 29.430540 , -0.430540, 0.000000, 204.912857, 1000.000000
206 , 2.041245 , 29.774076 , -0.774076, 0.000000, 204.310547, 1000.000000
207 , 2.043663 , 29.700460 , -0.700460, 0.000000, 203.573273, 1000.000000
208 , 2.047692 , 29.577770 , -0.577770, 0.000000, 202.934158, 1000.000000
209 , 2.043663 , 29.700460 , -0.700460, 0.000000, 202.295044, 1000.000000
210 , 2.042051 , 29.749537 , -0.749537, 0.000000, 201.570038, 1000.000000
211 , 2.049304 , 29.528692 , -0.528692, 0.000000, 200.930923, 1000.000000
212 , 2.040440 , 29.798615 , -0.798615, 0.000000, 200.267273, 1000.000000
213 , 2.046081 , 29.626846 , -0.626846, 0.000000, 199.554535, 1000.000000
214 , 2.043663 , 29.700460 , -0.700460, 0.000000, 198.890884, 1000.000000
215 , 2.037216 , 29.896767 , -0.896767, 0.000000, 198.092270, 1000.000000
216 , 2.042857 , 29.724998 , -0.724998, 0.000000, 197.281387, 1000.000000
217 , 2.038022 , 29.872229 , -0.872229, 0.000000, 196.482773, 1000.000000
218 , 2.037216 , 29.896767 , -0.896767, 0.000000, 195.598282, 1000.000000
219 , 2.038022 , 29.872229 , -0.872229, 0.000000, 194.713791, 1000.000000
220 , 2.039634 , 29.823153 , -0.823153, 0.000000, 193.866104, 1000.000000
221 , 2.036410 , 29.921305 , -0.921305, 0.000000, 192.993881, 1000.000000
222 , 2.038022 , 29.872229 , -0.872229, 0.000000, 192.097107, 1000.000000
223 , 2.033993 , 29.994921 , -0.994921, 0.000000, 191.163528, 1000.000000
224 , 2.039634 , 29.823153 , -0.823153, 0.000000, 190.254486, 1000.000000
225 , 2.044469 , 29.675922 , -0.675922, 0.000000, 189.504944, 1000.000000
226 , 2.032381 , 30.043997 , -1.043997, 0.000000, 188.644989, 1000.000000
227 , 2.030769 , 30.093073 , -1.093073, 0.000000, 187.576447, 1000.000000
228 , 2.036410 , 29.921305 , -0.921305, 0.000000, 186.569260, 1000.000000
229 , 2.034799 , 29.970383 , -0.970383, 0.000000, 185.623413, 1000.000000
230 , 2.025128 , 30.264849 , -1.264849, 0.000000, 184.505798, 833.179016
231 , 2.036410 , 29.921305 , -0.921305, 0.000000, 183.412720, 1000.000000
232 , 2.031575 , 30.068535 , -1.068535, 0.000000, 182.417801, 969.350098
233 , 2.027546 , 30.191235 , -1.191235, 0.000000, 181.287918, 859.891479
234 , 2.025128 , 30.264849 , -1.264849, 0.000000, 180.059875, 788.719788
235 , 2.024322 , 30.289387 , -1.289387, 0.000000, 178.782761, 756.318237
236 , 2.026740 , 30.215773 , -1.215773, 0.000000, 177.530182, 802.683655
237 , 2.035604 , 29.945843 , -0.945843, 0.000000, 176.449371, 1000.000000
238 , 2.036410 , 29.921305 , -0.921305, 0.000000, 175.515793, 1000.000000
239 , 2.025934 , 30.240311 , -1.240311, 0.000000, 174.434982, 752.101318
240 , 2.033187 , 30.019459 , -1.019459, 0.000000, 173.305099, 917.484009
241 , 2.025934 , 30.240311 , -1.240311, 0.000000, 172.175217, 729.503662
242 , 2.029157 , 30.142157 , -1.142157, 0.000000, 170.983978, 796.114563
243 , 2.026740 , 30.215773 , -1.215773, 0.000000, 169.805008, 725.431946
244 , 2.029963 , 30.117619 , -1.117619, 0.000000, 168.638306, 792.288208
245 , 2.011429 , 30.681999 , -1.681999, 0.000000, 167.238495, 326.785645
246 , 2.028352 , 30.166695 , -1.166695, 0.000000, 165.814148, 724.785767
247 , 2.017875 , 30.485693 , -1.485693, 0.000000, 164.487961, 456.325195
248 , 2.024322 , 30.289387 , -1.289387, 0.000000, 163.100418, 599.494751
249 , 2.026740 , 30.215773 , -1.215773, 0.000000, 161.847839, 645.860291
250 , 2.018681 , 30.461155 , -1.461155, 0.000000, 160.509369, 436.169800
251 , 2.020293 , 30.412079 , -1.412079, 0.000000, 159.072754, 461.064453
252 , 2.013846 , 30.608385 , -1.608385, 0.000000, 157.562515, 288.917114
253 , 2.013040 , 30.632923 , -1.632923, 0.000000, 155.941864, 253.080200
254 , 2.025934 , 30.240311 , -1.240311, 0.000000, 154.505249, 552.803955
255 , 2.011429 , 30.681999 , -1.681999, 0.000000, 153.044098, 184.841553
256 , 2.019487 , 30.436617 , -1.436617, 0.000000, 151.484787, 365.554443
257 , 2.022711 , 30.338463 , -1.338463, 0.000000, 150.097244, 430.202148
258 , 2.015458 , 30.559307 , -1.559307, 0.000000, 148.648361, 239.037964
259 , 2.015458 , 30.559307 , -1.559307, 0.000000, 147.089050, 223.444824
260 , 2.021905 , 30.363001 , -1.363001, 0.000000, 145.627899, 365.878418
261 , 2.017070 , 30.510231 , -1.510231, 0.000000, 144.191284, 233.728027
262 , 2.011429 , 30.681999 , -1.681999, 0.000000, 142.595169, 80.352295
263 , 2.020293 , 30.412079 , -1.412079, 0.000000, 141.048126, 280.818115
264 , 2.023516 , 30.313925 , -1.313925, 0.000000, 139.685120, 345.711304
265 , 2.017875 , 30.485693 , -1.485693, 0.000000, 138.285309, 194.298584
266 , 2.013846 , 30.608385 , -1.608385, 0.000000, 136.738266, 80.674683
267 , 2.013040 , 30.632923 , -1.632923, 0.000000, 135.117615, 44.837646
268 , 2.008205 , 30.780153 , -1.780153, 0.000000, 133.411072, 0.000000
269 , 2.013040 , 30.632923 , -1.632923, 0.000000, 131.704529, 10.706787
270 , 2.011429 , 30.681999 , -1.681999, 0.000000, 130.047073, 0.000000
271 , 2.015458 , 30.559307 , -1.559307, 0.000000, 128.426422, 36.818481
272 , 2.007399 , 30.804691 , -1.804691, 0.000000, 126.744423, 0.000000
273 , 2.009011 , 30.755613 , -1.755613, 0.000000, 124.964272, 0.000000
274 , 2.008205 , 30.780153 , -1.780153, 0.000000, 123.196388, 0.000000
275 , 2.011429 , 30.681999 , -1.681999, 0.000000, 121.465309, 0.000000
276 , 2.015458 , 30.559307 , -1.559307, 0.000000, 119.844658, 0.000000
277 , 2.004982 , 30.878305 , -1.878305, 0.000000, 118.125854, 0.000000
278 , 2.013040 , 30.632923 , -1.632923, 0.000000, 116.370239, 0.000000
279 , 1.999341 , 31.050077 , -2.050077, 0.000000, 114.528740, 0.000000
280 , 2.009817 , 30.731075 , -1.731075, 0.000000, 112.638161, 0.000000
281 , 2.004982 , 30.878305 , -1.878305, 0.000000, 110.833473, 0.000000
282 , 1.998535 , 31.074615 , -2.074615, 0.000000, 108.857010, 0.000000
283 , 2.013846 , 30.608385 , -1.608385, 0.000000, 107.015511, 0.000000
284 , 2.017070 , 30.510231 , -1.510231, 0.000000, 105.456200, 0.000000
285 , 2.010623 , 30.706537 , -1.706537, 0.000000, 103.847816, 0.000000
286 , 2.015458 , 30.559307 , -1.559307, 0.000000, 102.214897, 0.000000
287 , 2.006593 , 30.829229 , -1.829229, 0.000000, 100.520630, 0.000000
288 , 2.005788 , 30.853767 , -1.853767, 0.000000, 98.679131, 0.000000
289 , 1.998535 , 31.074615 , -2.074615, 0.000000, 96.714935, 0.000000
290 , 2.010623 , 30.706537 , -1.706537, 0.000000, 94.824356, 0.000000
291 , 2.010623 , 30.706537 , -1.706537, 0.000000, 93.117821, 0.000000
292 , 2.010623 , 30.706537 , -1.706537, 0.000000, 91.411285, 0.000000
293 , 2.003370 , 30.927382 , -1.927382, 0.000000, 89.594330, 0.000000
294 , 2.006593 , 30.829229 , -1.829229, 0.000000, 87.716026, 0.000000
295 , 2.001758 , 30.976460 , -1.976460, 0.000000, 85.813179, 0.000000
296 , 1.995311 , 31.172768 , -2.172768, 0.000000, 83.738564, 0.000000
297 , 2.010623 , 30.706537 , -1.706537, 0.000000, 81.798912, 0.000000
298 , 2.010623 , 30.706537 , -1.706537, 0.000000, 80.092377, 0.000000
299 , 2.008205 , 30.780153 , -1.780153, 0.000000, 78.349030, 0.000000
300 , 1.998535 , 31.074615 , -2.074615, 0.000000, 76.421646, 0.000000
301 , 2.003370 , 30.927382 , -1.927382, 0.000000, 74.420647, 0.000000
302 , 2.005788 , 30.853767 , -1.853767, 0.000000, 72.530075, 0.000000
303 , 1.993700 , 31.221846 , -2.221846, 0.000000, 70.492271, 0.000000
304 , 1.995311 , 31.172768 , -2.172768, 0.000000, 68.294968, 0.000000
305 , 1.993700 , 31.221846 , -2.221846, 0.000000, 66.097664, 0.000000
306 , 2.007399 , 30.804691 , -1.804691, 0.000000, 64.084396, 0.000000
307 , 2.007399 , 30.804691 , -1.804691, 0.000000, 62.279705, 0.000000
308 , 1.996923 , 31.123692 , -2.123692, 0.000000, 60.315514, 0.000000
309 , 1.992088 , 31.270922 , -2.270922, 0.000000, 58.118206, 0.000000
310 , 1.995311 , 31.172768 , -2.172768, 0.000000, 55.896362, 0.000000
311 , 1.986447 , 31.442694 , -2.442694, 0.000000, 53.588631, 0.000000
312 , 1.997729 , 31.099154 , -2.099154, 0.000000, 51.317707, 0.000000
313 , 2.004176 , 30.902843 , -1.902843, 0.000000, 49.316708, 0.000000
314 , 1.995311 , 31.172768 , -2.172768, 0.000000, 47.278900, 0.000000
315 , 1.998535 , 31.074615 , -2.074615, 0.000000, 45.155209, 0.000000
316 , 1.996923 , 31.123692 , -2.123692, 0.000000, 43.056053, 0.000000
317 , 1.992088 , 31.270922 , -2.270922, 0.000000, 40.858746, 0.000000
318 , 1.992088 , 31.270922 , -2.270922, 0.000000, 38.587822, 0.000000
319 , 1.996117 , 31.148230 , -2.148230, 0.000000, 36.378246, 0.000000
320 , 2.004176 , 30.902843 , -1.902843, 0.000000, 34.352711, 0.000000
321 , 2.004176 , 30.902843 , -1.902843, 0.000000, 32.449867, 0.000000
322 , 1.999341 , 31.050077 , -2.050077, 0.000000, 30.473408, 0.000000
323 , 2.002564 , 30.951920 , -1.951920, 0.000000, 28.472408, 0.000000
324 , 2.003370 , 30.927382 , -1.927382, 0.000000, 26.532757, 0.000000
325 , 1.997729 , 31.099154 , -2.099154, 0.000000, 24.519489, 0.000000
326 , 2.000952 , 31.000998 , -2.000998, 0.000000, 22.469414, 0.000000
327 , 1.993700 , 31.221846 , -2.221846, 0.000000, 20.357992, 0.000000
328 , 1.995311 , 31.172768 , -2.172768, 0.000000, 18.160686, 0.000000
329 , 1.993700 , 31.221846 , -2.221846, 0.000000, 15.963380, 0.000000
330 , 1.996117 , 31.148230 , -2.148230, 0.000000, 13.778342, 0.000000
331 , 1.999341 , 31.050077 , -2.050077, 0.000000, 11.679189, 0.000000
332 , 1.995311 , 31.172768 , -2.172768, 0.000000, 9.567766, 0.000000
333 , 1.994506 , 31.197308 , -2.197308, 0.000000, 7.382729, 0.000000
