time, voltage, celcious, Error, Derivative of Err, Integral of Error, time on 
74 , 2.116996 , 27.467463 , 1.532537, 0.000000, 120.634331, 766.268738
75 , 2.109744 , 27.688307 , 1.311693, 0.000000, 122.056442, 655.846619
76 , 2.113773 , 27.565617 , 1.434383, 0.000000, 123.429482, 717.191711
77 , 2.113773 , 27.565617 , 1.434383, 0.000000, 124.863861, 717.191711
78 , 2.112161 , 27.614693 , 1.385307, 0.000000, 126.273705, 692.653687
79 , 2.113773 , 27.565617 , 1.434383, 0.000000, 127.683548, 717.191711
80 , 2.113773 , 27.565617 , 1.434383, 0.000000, 129.117935, 717.191711
81 , 2.112161 , 27.614693 , 1.385307, 0.000000, 130.527786, 692.653687
82 , 2.101685 , 27.933691 , 1.066309, 0.000000, 131.753601, 533.154480
83 , 2.104908 , 27.835537 , 1.164463, 0.000000, 132.868988, 582.231506
84 , 2.110549 , 27.663769 , 1.336231, 0.000000, 134.119339, 668.115601
85 , 2.111355 , 27.639231 , 1.360769, 0.000000, 135.467834, 680.384644
86 , 2.112161 , 27.614693 , 1.385307, 0.000000, 136.840866, 692.653687
87 , 2.112161 , 27.614693 , 1.385307, 0.000000, 138.226166, 692.653687
88 , 2.108938 , 27.712847 , 1.287153, 0.000000, 139.562393, 643.576599
89 , 2.104103 , 27.860075 , 1.139925, 0.000000, 140.775940, 569.962524
90 , 2.106520 , 27.786461 , 1.213539, 0.000000, 141.952667, 606.769531
91 , 2.112161 , 27.614693 , 1.385307, 0.000000, 143.252090, 692.653687
92 , 2.102491 , 27.909153 , 1.090847, 0.000000, 144.490173, 545.423523
93 , 2.106520 , 27.786461 , 1.213539, 0.000000, 145.642365, 606.769531
94 , 2.103297 , 27.884613 , 1.115387, 0.000000, 146.806824, 557.693481
95 , 2.108938 , 27.712847 , 1.287153, 0.000000, 148.008087, 643.576599
96 , 2.101685 , 27.933691 , 1.066309, 0.000000, 149.184814, 533.154480
97 , 2.110549 , 27.663769 , 1.336231, 0.000000, 150.386078, 668.115601
98 , 2.104908 , 27.835537 , 1.164463, 0.000000, 151.636429, 582.231506
99 , 2.104103 , 27.860075 , 1.139925, 0.000000, 152.788620, 569.962524
100 , 2.104908 , 27.835537 , 1.164463, 0.000000, 153.940811, 582.231506
101 , 2.107326 , 27.761923 , 1.238077, 0.000000, 155.142075, 619.038574
102 , 2.101685 , 27.933691 , 1.066309, 0.000000, 156.294266, 533.154480
103 , 2.101685 , 27.933691 , 1.066309, 0.000000, 157.360580, 533.154480
104 , 2.107326 , 27.761923 , 1.238077, 0.000000, 158.512772, 619.038574
105 , 2.095238 , 28.129997 , 0.870003, 0.000000, 159.566818, 435.001373
106 , 2.099267 , 28.007305 , 0.992695, 0.000000, 160.498169, 496.347412
107 , 2.098462 , 28.031843 , 0.968157, 0.000000, 161.478592, 484.078400
108 , 2.098462 , 28.031843 , 0.968157, 0.000000, 162.446747, 484.078400
109 , 2.098462 , 28.031843 , 0.968157, 0.000000, 163.414902, 484.078400
110 , 2.105714 , 27.810999 , 1.189001, 0.000000, 164.493484, 594.500549
111 , 2.096850 , 28.080919 , 0.919081, 0.000000, 165.547531, 459.540375
112 , 2.105714 , 27.810999 , 1.189001, 0.000000, 166.601578, 594.500549
113 , 2.100073 , 27.982767 , 1.017233, 0.000000, 167.704697, 508.616455
114 , 2.095238 , 28.129997 , 0.870003, 0.000000, 168.648315, 435.001373
115 , 2.100879 , 27.958229 , 1.041771, 0.000000, 169.604202, 520.885498
116 , 2.104908 , 27.835537 , 1.164463, 0.000000, 170.707321, 582.231506
117 , 2.110549 , 27.663769 , 1.336231, 0.000000, 171.957672, 668.115601
118 , 2.108938 , 27.712847 , 1.287153, 0.000000, 173.269363, 643.576599
119 , 2.107326 , 27.761923 , 1.238077, 0.000000, 174.531982, 619.038574
120 , 2.096850 , 28.080919 , 0.919081, 0.000000, 175.610565, 459.540375
121 , 2.096044 , 28.105459 , 0.894541, 0.000000, 176.517380, 447.270386
122 , 2.097656 , 28.056381 , 0.943619, 0.000000, 177.436462, 471.809387
123 , 2.102491 , 27.909153 , 1.090847, 0.000000, 178.453690, 545.423523
124 , 2.098462 , 28.031843 , 0.968157, 0.000000, 179.483185, 484.078400
125 , 2.097656 , 28.056381 , 0.943619, 0.000000, 180.439072, 471.809387
126 , 2.092015 , 28.228157 , 0.771843, 0.000000, 181.296799, 385.921478
127 , 2.100879 , 27.958229 , 1.041771, 0.000000, 182.203613, 520.885498
128 , 2.099267 , 28.007305 , 0.992695, 0.000000, 183.220840, 496.347412
129 , 2.105714 , 27.810999 , 1.189001, 0.000000, 184.311691, 594.500549
130 , 2.099267 , 28.007305 , 0.992695, 0.000000, 185.402542, 496.347412
131 , 2.092015 , 28.228157 , 0.771843, 0.000000, 186.284805, 385.921478
132 , 2.092820 , 28.203619 , 0.796381, 0.000000, 187.068924, 398.190491
133 , 2.092015 , 28.228157 , 0.771843, 0.000000, 187.853043, 385.921478
134 , 2.089597 , 28.301771 , 0.698229, 0.000000, 188.588074, 349.114410
135 , 2.090403 , 28.277233 , 0.722767, 0.000000, 189.298569, 361.383423
136 , 2.090403 , 28.277233 , 0.722767, 0.000000, 190.021332, 361.383423
137 , 2.092820 , 28.203619 , 0.796381, 0.000000, 190.780899, 398.190491
138 , 2.088791 , 28.326309 , 0.673691, 0.000000, 191.515930, 336.845398
139 , 2.094432 , 28.154543 , 0.845457, 0.000000, 192.275497, 422.728546
140 , 2.085568 , 28.424463 , 0.575537, 0.000000, 192.985992, 287.768372
141 , 2.100879 , 27.958229 , 1.041771, 0.000000, 193.794647, 520.885498
142 , 2.090403 , 28.277233 , 0.722767, 0.000000, 194.676910, 361.383423
143 , 2.090403 , 28.277233 , 0.722767, 0.000000, 195.399673, 361.383423
144 , 2.092015 , 28.228157 , 0.771843, 0.000000, 196.146973, 385.921478
145 , 2.094432 , 28.154543 , 0.845457, 0.000000, 196.955627, 422.728546
146 , 2.097656 , 28.056381 , 0.943619, 0.000000, 197.850159, 471.809387
147 , 2.082344 , 28.522615 , 0.477385, 0.000000, 198.560654, 238.692291
148 , 2.088791 , 28.326309 , 0.673691, 0.000000, 199.136185, 336.845398
149 , 2.089597 , 28.301771 , 0.698229, 0.000000, 199.822144, 349.114410
150 , 2.092820 , 28.203619 , 0.796381, 0.000000, 200.569443, 398.190491
151 , 2.083956 , 28.473539 , 0.526461, 0.000000, 201.230865, 263.230316
152 , 2.091209 , 28.252695 , 0.747305, 0.000000, 201.867752, 373.652466
153 , 2.088791 , 28.326309 , 0.673691, 0.000000, 202.578247, 336.845398
154 , 2.080733 , 28.571693 , 0.428307, 0.000000, 203.129242, 214.153290
155 , 2.092820 , 28.203619 , 0.796381, 0.000000, 203.741592, 398.190491
156 , 2.082344 , 28.522615 , 0.477385, 0.000000, 204.378479, 238.692291
157 , 2.087985 , 28.350849 , 0.649151, 0.000000, 204.941742, 324.575439
158 , 2.092015 , 28.228157 , 0.771843, 0.000000, 205.652237, 385.921478
159 , 2.085568 , 28.424463 , 0.575537, 0.000000, 206.325928, 287.768372
160 , 2.079121 , 28.620770 , 0.379230, 0.000000, 206.803314, 189.615250
161 , 2.090403 , 28.277233 , 0.722767, 0.000000, 207.354309, 361.383423
162 , 2.083956 , 28.473539 , 0.526461, 0.000000, 207.978928, 263.230316
163 , 2.077509 , 28.669846 , 0.330154, 0.000000, 208.407242, 165.077209
164 , 2.086374 , 28.399925 , 0.600075, 0.000000, 208.872360, 300.037384
165 , 2.090403 , 28.277233 , 0.722767, 0.000000, 209.533783, 361.383423
166 , 2.083150 , 28.498077 , 0.501923, 0.000000, 210.146133, 250.961304
167 , 2.087985 , 28.350849 , 0.649151, 0.000000, 210.721664, 324.575439
168 , 2.090403 , 28.277233 , 0.722767, 0.000000, 211.407623, 361.383423
169 , 2.092820 , 28.203619 , 0.796381, 0.000000, 212.167191, 398.190491
170 , 2.079121 , 28.620770 , 0.379230, 0.000000, 212.754990, 189.615250
171 , 2.075897 , 28.718922 , 0.281078, 0.000000, 213.085144, 140.539169
172 , 2.075897 , 28.718922 , 0.281078, 0.000000, 213.366226, 140.539169
173 , 2.078315 , 28.645308 , 0.354692, 0.000000, 213.684113, 177.346222
174 , 2.084762 , 28.449001 , 0.550999, 0.000000, 214.136963, 275.499329
175 , 2.079121 , 28.620770 , 0.379230, 0.000000, 214.602081, 189.615250
176 , 2.075897 , 28.718922 , 0.281078, 0.000000, 214.932236, 140.539169
177 , 2.079121 , 28.620770 , 0.379230, 0.000000, 215.262390, 189.615250
178 , 2.080733 , 28.571693 , 0.428307, 0.000000, 215.666153, 214.153290
179 , 2.075897 , 28.718922 , 0.281078, 0.000000, 216.020844, 140.539169
180 , 2.071062 , 28.866152 , 0.133848, 0.000000, 216.228302, 66.924095
181 , 2.087985 , 28.350849 , 0.649151, 0.000000, 216.619797, 324.575439
182 , 2.077509 , 28.669846 , 0.330154, 0.000000, 217.109451, 165.077209
183 , 2.074286 , 28.768000 , 0.232000, 0.000000, 217.390533, 116.000175
184 , 2.073480 , 28.792538 , 0.207462, 0.000000, 217.610260, 103.731155
185 , 2.080733 , 28.571693 , 0.428307, 0.000000, 217.928146, 214.153290
186 , 2.075897 , 28.718922 , 0.281078, 0.000000, 218.282837, 140.539169
187 , 2.079927 , 28.596231 , 0.403769, 0.000000, 218.625259, 201.884277
188 , 2.072674 , 28.817076 , 0.182924, 0.000000, 218.918610, 91.462135
189 , 2.074286 , 28.768000 , 0.232000, 0.000000, 219.126068, 116.000175
190 , 2.073480 , 28.792538 , 0.207462, 0.000000, 219.345795, 103.731155
191 , 2.075897 , 28.718922 , 0.281078, 0.000000, 219.590057, 140.539169
192 , 2.084762 , 28.449001 , 0.550999, 0.000000, 220.006104, 275.499329
193 , 2.071062 , 28.866152 , 0.133848, 0.000000, 220.348526, 66.924095
194 , 2.075897 , 28.718922 , 0.281078, 0.000000, 220.555984, 140.539169
195 , 2.078315 , 28.645308 , 0.354692, 0.000000, 220.873871, 177.346222
196 , 2.081538 , 28.547155 , 0.452845, 0.000000, 221.277634, 226.422302
197 , 2.075092 , 28.743462 , 0.256538, 0.000000, 221.632324, 128.269196
198 , 2.071062 , 28.866152 , 0.133848, 0.000000, 221.827515, 66.924095
199 , 2.075092 , 28.743462 , 0.256538, 0.000000, 222.022705, 128.269196
200 , 2.075092 , 28.743462 , 0.256538, 0.000000, 222.279236, 128.269196
201 , 2.079927 , 28.596231 , 0.403769, 0.000000, 222.609390, 201.884277
202 , 2.073480 , 28.792538 , 0.207462, 0.000000, 222.915009, 103.731155
203 , 2.069451 , 28.915228 , 0.084772, 0.000000, 223.061127, 42.386055
204 , 2.073480 , 28.792538 , 0.207462, 0.000000, 223.207245, 103.731155
205 , 2.071062 , 28.866152 , 0.133848, 0.000000, 223.377899, 66.924095
206 , 2.072674 , 28.817076 , 0.182924, 0.000000, 223.536285, 91.462135
207 , 2.081538 , 28.547155 , 0.452845, 0.000000, 223.854172, 226.422302
208 , 2.071062 , 28.866152 , 0.133848, 0.000000, 224.147522, 66.924095
209 , 2.075092 , 28.743462 , 0.256538, 0.000000, 224.342712, 128.269196
210 , 2.075092 , 28.743462 , 0.256538, 0.000000, 224.599243, 128.269196
211 , 2.075092 , 28.743462 , 0.256538, 0.000000, 224.855774, 128.269196
212 , 2.071868 , 28.841614 , 0.158386, 0.000000, 225.063232, 79.193115
213 , 2.066227 , 29.013382 , -0.013382, 0.000000, 225.135742, 0.000000
214 , 2.078315 , 28.645308 , 0.354692, 0.000000, 225.306396, 177.346222
215 , 2.070256 , 28.890690 , 0.109310, 0.000000, 225.538391, 54.655075
216 , 2.067033 , 28.988844 , 0.011156, 0.000000, 225.598618, 5.578041
217 , 2.072674 , 28.817076 , 0.182924, 0.000000, 225.695663, 91.462135
218 , 2.067839 , 28.964306 , 0.035694, 0.000000, 225.804977, 17.847061
219 , 2.070256 , 28.890690 , 0.109310, 0.000000, 225.877472, 54.655075
220 , 2.067839 , 28.964306 , 0.035694, 0.000000, 225.949982, 17.847061
221 , 2.068645 , 28.939768 , 0.060232, 0.000000, 225.997940, 30.116081
222 , 2.071868 , 28.841614 , 0.158386, 0.000000, 226.107254, 79.193115
223 , 2.069451 , 28.915228 , 0.084772, 0.000000, 226.228836, 42.386055
224 , 2.075092 , 28.743462 , 0.256538, 0.000000, 226.399490, 128.269196
225 , 2.071062 , 28.866152 , 0.133848, 0.000000, 226.594681, 66.924095
226 , 2.066227 , 29.013382 , -0.013382, 0.000000, 226.654907, 0.000000
227 , 2.073480 , 28.792538 , 0.207462, 0.000000, 226.751953, 103.731155
228 , 2.069451 , 28.915228 , 0.084772, 0.000000, 226.898071, 42.386055
229 , 2.068645 , 28.939768 , 0.060232, 0.000000, 226.970581, 30.116081
230 , 2.068645 , 28.939768 , 0.060232, 0.000000, 227.030807, 30.116081
231 , 2.075092 , 28.743462 , 0.256538, 0.000000, 227.189194, 128.269196
232 , 2.067033 , 28.988844 , 0.011156, 0.000000, 227.323044, 5.578041
233 , 2.076703 , 28.694384 , 0.305616, 0.000000, 227.481430, 152.808197
234 , 2.073480 , 28.792538 , 0.207462, 0.000000, 227.737976, 103.731155
235 , 2.075092 , 28.743462 , 0.256538, 0.000000, 227.969971, 128.269196
236 , 2.071062 , 28.866152 , 0.133848, 0.000000, 228.165161, 66.924095
237 , 2.064615 , 29.062458 , -0.062458, 0.000000, 228.200851, 0.000000
238 , 2.071868 , 28.841614 , 0.158386, 0.000000, 228.248810, 79.193115
239 , 2.071868 , 28.841614 , 0.158386, 0.000000, 228.407196, 79.193115
240 , 2.067033 , 28.988844 , 0.011156, 0.000000, 228.491974, 5.578041
241 , 2.063004 , 29.111534 , -0.111534, 0.000000, 228.441788, 0.000000
242 , 2.063004 , 29.111534 , -0.111534, 0.000000, 228.330261, 0.000000
243 , 2.066227 , 29.013382 , -0.013382, 0.000000, 228.267807, 0.000000
244 , 2.076703 , 28.694384 , 0.305616, 0.000000, 228.413925, 152.808197
245 , 2.075092 , 28.743462 , 0.256538, 0.000000, 228.695007, 128.269196
246 , 2.068645 , 28.939768 , 0.060232, 0.000000, 228.853394, 30.116081
247 , 2.063004 , 29.111534 , -0.111534, 0.000000, 228.827744, 0.000000
248 , 2.077509 , 28.669846 , 0.330154, 0.000000, 228.937057, 165.077209
249 , 2.069451 , 28.915228 , 0.084772, 0.000000, 229.144516, 42.386055
250 , 2.066227 , 29.013382 , -0.013382, 0.000000, 229.180206, 0.000000
251 , 2.069451 , 28.915228 , 0.084772, 0.000000, 229.215897, 42.386055
252 , 2.071868 , 28.841614 , 0.158386, 0.000000, 229.337479, 79.193115
253 , 2.071062 , 28.866152 , 0.133848, 0.000000, 229.483597, 66.924095
254 , 2.074286 , 28.768000 , 0.232000, 0.000000, 229.666519, 116.000175
255 , 2.075092 , 28.743462 , 0.256538, 0.000000, 229.910782, 128.269196
256 , 2.075092 , 28.743462 , 0.256538, 0.000000, 230.167328, 128.269196
257 , 2.072674 , 28.817076 , 0.182924, 0.000000, 230.387054, 91.462135
258 , 2.063004 , 29.111534 , -0.111534, 0.000000, 230.422745, 0.000000
259 , 2.069451 , 28.915228 , 0.084772, 0.000000, 230.409363, 42.386055
260 , 2.067033 , 28.988844 , 0.011156, 0.000000, 230.457321, 5.578041
261 , 2.063004 , 29.111534 , -0.111534, 0.000000, 230.407135, 0.000000
262 , 2.073480 , 28.792538 , 0.207462, 0.000000, 230.455093, 103.731155
263 , 2.063004 , 29.111534 , -0.111534, 0.000000, 230.503052, 0.000000
264 , 2.066227 , 29.013382 , -0.013382, 0.000000, 230.440598, 0.000000
265 , 2.071062 , 28.866152 , 0.133848, 0.000000, 230.500824, 66.924095
266 , 2.063004 , 29.111534 , -0.111534, 0.000000, 230.511978, 0.000000
267 , 2.063004 , 29.111534 , -0.111534, 0.000000, 230.400452, 0.000000
268 , 2.063004 , 29.111534 , -0.111534, 0.000000, 230.288910, 0.000000
269 , 2.057363 , 29.283310 , -0.283310, 0.000000, 230.091492, 0.000000
270 , 2.067839 , 28.964306 , 0.035694, 0.000000, 229.967682, 17.847061
271 , 2.066227 , 29.013382 , -0.013382, 0.000000, 229.978836, 0.000000
272 , 2.063004 , 29.111534 , -0.111534, 0.000000, 229.916382, 0.000000
273 , 2.074286 , 28.768000 , 0.232000, 0.000000, 229.976608, 116.000175
274 , 2.064615 , 29.062458 , -0.062458, 0.000000, 230.061386, 0.000000
275 , 2.071062 , 28.866152 , 0.133848, 0.000000, 230.097076, 66.924095
276 , 2.063004 , 29.111534 , -0.111534, 0.000000, 230.108231, 0.000000
277 , 2.065421 , 29.037920 , -0.037920, 0.000000, 230.033508, 0.000000
278 , 2.074286 , 28.768000 , 0.232000, 0.000000, 230.130554, 116.000175
279 , 2.064615 , 29.062458 , -0.062458, 0.000000, 230.215332, 0.000000
280 , 2.063004 , 29.111534 , -0.111534, 0.000000, 230.128342, 0.000000
281 , 2.075092 , 28.743462 , 0.256538, 0.000000, 230.200836, 128.269196
282 , 2.056557 , 29.307848 , -0.307848, 0.000000, 230.175186, 0.000000
283 , 2.067839 , 28.964306 , 0.035694, 0.000000, 230.039108, 17.847061
284 , 2.067033 , 28.988844 , 0.011156, 0.000000, 230.062531, 5.578041
285 , 2.071868 , 28.841614 , 0.158386, 0.000000, 230.147308, 79.193115
286 , 2.072674 , 28.817076 , 0.182924, 0.000000, 230.317963, 91.462135
287 , 2.071062 , 28.866152 , 0.133848, 0.000000, 230.476349, 66.924095
288 , 2.063810 , 29.086996 , -0.086996, 0.000000, 230.499771, 0.000000
289 , 2.063004 , 29.111534 , -0.111534, 0.000000, 230.400513, 0.000000
290 , 2.075092 , 28.743462 , 0.256538, 0.000000, 230.473022, 128.269196
291 , 2.071062 , 28.866152 , 0.133848, 0.000000, 230.668213, 66.924095
292 , 2.071868 , 28.841614 , 0.158386, 0.000000, 230.814331, 79.193115
293 , 2.075092 , 28.743462 , 0.256538, 0.000000, 231.021790, 128.269196
294 , 2.068645 , 28.939768 , 0.060232, 0.000000, 231.180176, 30.116081
295 , 2.075092 , 28.743462 , 0.256538, 0.000000, 231.338562, 128.269196
296 , 2.073480 , 28.792538 , 0.207462, 0.000000, 231.570557, 103.731155
297 , 2.067033 , 28.988844 , 0.011156, 0.000000, 231.679871, 5.578041
298 , 2.067033 , 28.988844 , 0.011156, 0.000000, 231.691025, 5.578041
299 , 2.063004 , 29.111534 , -0.111534, 0.000000, 231.640839, 0.000000
300 , 2.078315 , 28.645308 , 0.354692, 0.000000, 231.762421, 177.346222
301 , 2.072674 , 28.817076 , 0.182924, 0.000000, 232.031235, 91.462135
302 , 2.075092 , 28.743462 , 0.256538, 0.000000, 232.250961, 128.269196
303 , 2.075092 , 28.743462 , 0.256538, 0.000000, 232.507507, 128.269196
304 , 2.078315 , 28.645308 , 0.354692, 0.000000, 232.813126, 177.346222
305 , 2.071868 , 28.841614 , 0.158386, 0.000000, 233.069672, 79.193115
306 , 2.067839 , 28.964306 , 0.035694, 0.000000, 233.166718, 17.847061
307 , 2.063004 , 29.111534 , -0.111534, 0.000000, 233.128799, 0.000000
308 , 2.074286 , 28.768000 , 0.232000, 0.000000, 233.189026, 116.000175
309 , 2.081538 , 28.547155 , 0.452845, 0.000000, 233.531448, 226.422302
310 , 2.071062 , 28.866152 , 0.133848, 0.000000, 233.824799, 66.924095
311 , 2.069451 , 28.915228 , 0.084772, 0.000000, 233.934113, 42.386055
312 , 2.067033 , 28.988844 , 0.011156, 0.000000, 233.982071, 5.578041
313 , 2.066227 , 29.013382 , -0.013382, 0.000000, 233.980957, 0.000000
314 , 2.063004 , 29.111534 , -0.111534, 0.000000, 233.918503, 0.000000
315 , 2.074286 , 28.768000 , 0.232000, 0.000000, 233.978729, 116.000175
316 , 2.084762 , 28.449001 , 0.550999, 0.000000, 234.370224, 275.499329
317 , 2.075092 , 28.743462 , 0.256538, 0.000000, 234.773987, 128.269196
318 , 2.073480 , 28.792538 , 0.207462, 0.000000, 235.005981, 103.731155
319 , 2.069451 , 28.915228 , 0.084772, 0.000000, 235.152100, 42.386055
320 , 2.075092 , 28.743462 , 0.256538, 0.000000, 235.322754, 128.269196
321 , 2.070256 , 28.890690 , 0.109310, 0.000000, 235.505676, 54.655075
322 , 2.076703 , 28.694384 , 0.305616, 0.000000, 235.713135, 152.808197
323 , 2.078315 , 28.645308 , 0.354692, 0.000000, 236.043289, 177.346222
324 , 2.070256 , 28.890690 , 0.109310, 0.000000, 236.275284, 54.655075
325 , 2.071062 , 28.866152 , 0.133848, 0.000000, 236.396866, 66.924095
326 , 2.068645 , 28.939768 , 0.060232, 0.000000, 236.493912, 30.116081
327 , 2.069451 , 28.915228 , 0.084772, 0.000000, 236.566406, 42.386055
328 , 2.078315 , 28.645308 , 0.354692, 0.000000, 236.786133, 177.346222
329 , 2.073480 , 28.792538 , 0.207462, 0.000000, 237.067215, 103.731155
330 , 2.075092 , 28.743462 , 0.256538, 0.000000, 237.299210, 128.269196
331 , 2.070256 , 28.890690 , 0.109310, 0.000000, 237.482132, 54.655075
332 , 2.072674 , 28.817076 , 0.182924, 0.000000, 237.628250, 91.462135
333 , 2.075092 , 28.743462 , 0.256538, 0.000000, 237.847977, 128.269196
334 , 2.066227 , 29.013382 , -0.013382, 0.000000, 237.969559, 0.000000
335 , 2.073480 , 28.792538 , 0.207462, 0.000000, 238.066605, 103.731155
336 , 2.071868 , 28.841614 , 0.158386, 0.000000, 238.249527, 79.193115
337 , 2.069451 , 28.915228 , 0.084772, 0.000000, 238.371109, 42.386055
338 , 2.071868 , 28.841614 , 0.158386, 0.000000, 238.492691, 79.193115
339 , 2.078315 , 28.645308 , 0.354692, 0.000000, 238.749237, 177.346222
